x,y,timestamp,encoder_1_deg,encoder_2_deg
415,398,382,59.50,61.79
415,398,397,59.50,61.79
415,399,413,59.50,61.79
415,399,430,59.50,61.79
416,400,446,59.50,61.79
417,402,463,59.50,61.79
417,402,479,59.50,61.79
417,404,496,59.50,61.79
417,406,512,59.50,61.79
419,410,529,59.59,61.70
419,414,545,59.59,61.70
419,417,561,59.59,61.70
419,421,577,59.59,61.70
419,423,593,59.59,61.70
417,427,610,59.59,61.70
417,430,627,59.59,61.44
414,432,643,59.59,61.44
412,434,660,59.59,61.44
408,437,677,59.59,61.44
404,439,692,59.59,61.44
400,442,711,59.59,61.44
395,442,725,59.59,61.44
390,444,742,60.12,61.44
386,444,760,60.12,61.44
382,444,776,60.12,61.44
378,444,793,60.12,61.44
374,442,809,60.12,61.44
369,442,827,60.12,61.44
364,441,844,60.12,61.96
359,440,861,60.12,61.96
354,439,877,60.12,61.96
350,438,893,60.12,61.96
346,436,910,60.12,61.96
342,434,927,60.12,61.96
338,432,944,60.12,62.67
334,430,961,60.12,62.67
331,427,978,60.12,62.67
328,425,994,60.12,62.67
326,421,1010,60.12,62.67
323,417,1026,60.12,62.67
321,414,1043,59.94,63.28
318,410,1060,59.94,63.28
318,407,1075,59.94,63.28
315,402,1093,59.94,63.28
314,399,1109,59.94,63.28
314,397,1124,59.94,63.28
312,393,1142,59.85,63.11
312,390,1160,59.85,63.11
312,386,1177,59.85,63.11
312,383,1194,59.85,63.11
312,382,1210,59.85,63.11
313,377,1226,59.85,63.11
314,374,1243,59.50,63.11
315,370,1261,59.50,63.11
317,366,1276,59.50,63.11
319,362,1294,59.50,63.11
321,359,1307,59.50,63.11
322,355,1324,59.50,63.11
325,351,1342,58.36,63.46
327,348,1359,58.36,63.46
330,345,1375,58.36,63.46
333,342,1391,58.36,63.46
336,338,1408,58.36,63.46
339,335,1425,58.36,63.46
343,331,1440,57.66,63.54
346,328,1456,57.66,63.54
350,325,1472,57.66,63.54
355,322,1488,57.66,63.54
360,318,1504,57.66,63.54
365,316,1521,57.66,63.54
370,314,1540,57.66,63.54
375,310,1555,57.04,63.54
380,308,1572,57.04,63.54
386,306,1588,57.04,63.54
391,304,1604,57.04,63.54
397,302,1621,57.04,63.54
403,301,1636,57.04,63.54
407,300,1651,56.60,63.37
413,299,1669,56.60,63.37
419,298,1685,56.60,63.37
425,298,1701,56.60,63.37
431,297,1719,56.60,63.37
437,298,1735,56.60,63.37
442,298,1751,56.51,63.37
448,299,1766,56.51,63.37
454,301,1783,56.51,63.37
459,303,1800,56.51,63.37
465,305,1816,56.51,63.37
469,307,1832,56.51,63.37
475,310,1849,56.51,63.37
480,312,1866,56.51,63.37
485,316,1883,56.51,63.37
490,319,1899,56.51,63.37
494,323,1916,56.51,63.37
498,327,1933,56.51,63.37
501,332,1949,56.51,62.67
504,338,1965,56.51,62.67
508,342,1983,56.51,62.67
511,346,1999,56.51,62.67
514,351,2014,56.51,62.67
518,356,2031,56.51,62.67
521,361,2048,56.51,62.67
523,364,2064,57.13,61.44
526,371,2082,57.13,61.44
529,376,2098,57.13,61.44
530,379,2113,57.13,61.44
534,386,2132,57.13,61.44
537,390,2150,57.13,61.44
540,395,2164,58.54,60.12
542,401,2182,58.54,60.12
544,406,2198,58.54,60.12
546,412,2214,58.54,60.12
546,417,2230,58.54,60.12
547,425,2248,58.54,60.12
547,429,2262,60.21,58.80
547,435,2279,60.21,58.80
547,442,2295,60.21,58.80
546,448,2312,60.21,58.80
545,454,2328,60.21,58.80
542,463,2344,60.21,58.80
539,471,2361,62.05,57.57
537,477,2376,62.05,57.57
534,481,2392,62.05,57.57
530,487,2409,62.05,57.57
526,494,2425,62.05,57.57
522,498,2441,62.05,57.57
516,506,2458,63.98,56.87
510,513,2475,63.98,56.87
503,519,2492,63.98,56.87
496,525,2508,63.98,56.87
487,534,2523,63.98,56.87
482,538,2540,63.98,56.87
477,541,2556,65.57,56.69
469,546,2573,65.57,56.69
459,552,2591,65.57,56.69
453,555,2607,65.57,56.69
444,558,2622,65.57,56.69
442,559,2639,65.57,56.69
431,562,2656,65.57,56.69
427,562,2672,66.18,56.87
417,563,2687,66.18,56.87
410,564,2703,66.18,56.87
402,565,2720,66.18,56.87
394,565,2737,66.18,56.87
386,566,2754,66.18,56.87
379,566,2770,66.18,57.57
371,565,2786,66.18,57.57
363,565,2803,66.18,57.57
356,564,2820,66.18,57.57
350,562,2836,66.18,57.57
342,562,2852,66.18,57.57
337,560,2868,66.18,58.54
328,558,2884,66.18,58.54
326,557,2901,66.18,58.54
322,556,2918,66.18,58.54
316,553,2935,66.18,58.54
310,550,2951,66.18,58.54
303,547,2967,66.09,59.68
298,544,2984,66.09,59.68
292,541,3001,66.09,59.68
286,538,3017,66.09,59.68
280,534,3034,66.09,59.68
275,530,3051,66.09,59.68
270,525,3068,65.65,59.94
265,521,3084,65.65,59.94
260,516,3101,65.65,59.94
255,511,3118,65.65,59.94
250,506,3135,65.65,59.94
246,500,3152,65.65,59.94
242,494,3169,64.25,60.91
238,489,3185,64.25,60.91
233,483,3202,64.25,60.91
230,477,3218,64.25,60.91
226,469,3234,64.25,60.91
222,464,3253,64.25,60.91
218,458,3268,62.58,61.52
214,451,3285,62.58,61.52
210,444,3301,62.58,61.52
209,441,3317,62.58,61.52
206,432,3335,62.58,61.52
203,421,3352,62.58,61.52
202,414,3367,60.91,63.54
199,406,3384,60.91,63.54
198,399,3402,60.91,63.54
198,389,3419,60.91,63.54
198,381,3436,60.91,63.54
198,373,3454,60.91,63.54
198,365,3470,59.06,65.21
200,356,3487,59.06,65.21
201,350,3502,59.06,65.21
203,339,3520,59.06,65.21
206,330,3537,59.06,65.21
208,322,3555,59.06,65.21
209,315,3571,56.78,66.88
211,308,3588,56.78,66.88
214,302,3604,56.78,66.88
217,294,3621,56.78,66.88
218,292,3636,56.78,66.88
220,287,3653,56.78,66.88
225,279,3669,56.78,66.88
229,273,3688,54.67,68.20
231,270,3703,54.67,68.20
235,263,3720,54.67,68.20
241,257,3736,54.67,68.20
246,250,3753,54.67,68.20
251,245,3768,54.67,68.20
258,239,3785,53.09,68.82
