x,y,timestamp,encoder_1_deg,encoder_2_deg
415,407,556,58.10,64.07
415,409,567,58.10,64.07
415,410,584,58.10,64.07
415,412,600,58.10,64.07
415,417,617,58.10,64.07
415,419,632,58.10,64.07
414,423,647,58.27,63.54
414,427,666,58.27,63.54
411,431,685,58.27,63.54
410,434,700,58.27,63.54
406,437,718,58.27,63.54
403,439,735,58.27,63.54
399,441,752,58.45,66.97
396,442,766,58.45,66.97
389,446,785,58.45,66.97
386,446,799,58.45,66.97
381,446,815,58.45,66.97
374,446,834,58.45,66.97
370,444,852,58.45,66.97
365,441,869,58.36,65.48
359,438,885,58.36,65.48
354,434,901,58.36,65.48
350,430,919,58.36,65.48
345,423,934,58.36,65.48
341,417,951,58.36,65.48
336,411,968,58.18,66.62
334,408,984,58.18,66.62
330,400,1000,58.18,66.62
328,393,1016,58.18,66.62
326,386,1033,58.18,66.62
326,381,1050,58.18,66.62
325,373,1066,56.51,68.12
325,362,1083,56.51,68.12
327,352,1099,56.51,68.12
330,344,1115,56.51,68.12
333,336,1132,56.51,68.12
338,328,1149,56.51,68.12
342,321,1165,54.76,70.05
346,316,1181,54.76,70.05
349,314,1197,54.76,70.05
357,306,1212,54.76,70.05
368,298,1228,54.76,70.05
376,294,1244,54.76,70.05
385,290,1261,52.91,71.28
393,288,1279,52.91,71.28
403,287,1295,52.91,71.28
412,287,1312,52.91,71.28
421,287,1328,52.91,71.28
430,288,1343,52.91,71.28
440,289,1360,52.56,71.28
446,290,1376,52.56,71.28
460,293,1394,52.56,71.28
469,296,1410,52.56,71.28
475,298,1426,52.56,71.28
484,302,1441,52.56,71.28
494,306,1457,52.56,71.28
502,311,1473,52.65,71.37
509,316,1490,52.65,71.37
517,322,1507,52.65,71.37
523,330,1522,52.65,71.37
528,338,1539,52.65,71.37
532,347,1556,52.65,71.37
535,358,1573,54.05,67.94
538,369,1589,54.05,67.94
539,379,1606,54.05,67.94
540,390,1622,54.05,67.94
541,401,1637,54.05,67.94
541,412,1654,54.05,67.94
539,423,1671,56.51,64.95
536,436,1687,56.51,64.95
532,448,1705,56.51,64.95
528,460,1721,56.51,64.95
525,471,1736,56.51,64.95
521,483,1753,56.51,64.95
515,494,1771,59.24,62.31
509,504,1786,59.24,62.31
502,514,1803,59.24,62.31
494,522,1820,59.24,62.31
486,530,1837,59.24,62.31
473,538,1854,59.24,62.31
464,542,1872,61.61,62.93
456,546,1887,61.61,62.93
442,549,1903,61.61,62.93
426,553,1922,61.61,62.93
413,554,1939,61.61,62.93
400,554,1955,61.61,62.93
387,552,1972,62.05,63.46
374,549,1991,62.05,63.46
360,545,2005,62.05,63.46
347,541,2024,62.05,63.46
333,535,2039,62.05,63.46
320,529,2055,62.05,63.46
306,522,2074,61.96,63.19
298,518,2087,61.96,63.19
279,508,2107,61.96,63.19
266,500,2123,61.96,63.19
258,494,2138,61.96,63.19
246,485,2154,61.96,63.19
233,475,2170,60.21,68.38
224,464,2187,60.21,68.38
214,454,2203,60.21,68.38
205,442,2220,60.21,68.38
196,430,2235,60.21,68.38
188,417,2252,60.21,68.38
182,406,2268,60.21,68.38
178,398,2284,57.13,71.72
173,382,2301,57.13,71.72
169,369,2316,57.13,71.72
166,354,2333,57.13,71.72
165,339,2349,57.13,71.72
165,324,2365,57.13,71.72
167,310,2381,53.61,75.85
170,295,2399,53.61,75.85
174,286,2412,53.61,75.85
179,274,2428,53.61,75.85
185,262,2444,53.61,75.85
193,250,2463,53.61,75.85
202,239,2480,50.01,77.43
211,229,2496,50.01,77.43
224,218,2511,50.01,77.43
236,208,2529,50.01,77.43
250,199,2546,50.01,77.43
265,190,2564,50.01,77.43
278,182,2580,47.20,79.45
293,176,2598,47.20,79.45
308,170,2615,47.20,79.45
322,166,2632,47.20,79.45
337,162,2648,47.20,79.45
353,160,2665,47.20,79.45
367,158,2681,45.35,79.45
382,158,2697,45.35,79.45
397,160,2714,45.35,79.45
412,162,2731,45.35,79.45
427,163,2747,45.35,79.45
442,166,2764,45.35,79.45
458,170,2781,45.26,78.84
471,175,2797,45.26,78.84
486,181,2812,45.26,78.84
498,189,2829,45.26,78.84
511,198,2847,45.26,78.84
524,206,2863,45.26,78.84
535,215,2879,45.26,78.84
547,226,2896,46.23,74.53
557,234,2914,46.23,74.53
566,247,2930,46.23,74.53
577,259,2947,46.23,74.53
585,270,2962,46.23,74.53
593,284,2979,46.23,74.53
600,297,2996,49.66,70.66
608,310,3013,49.66,70.66
614,322,3029,49.66,70.66
619,337,3045,49.66,70.66
626,355,3063,49.66,70.66
630,365,3079,49.66,70.66
634,379,3094,53.88,65.13
637,394,3112,53.88,65.13
638,410,3128,53.88,65.13
639,426,3144,53.88,65.13
639,441,3161,53.88,65.13
638,462,3179,53.88,65.13
637,478,3195,58.45,60.12
632,494,3213,58.45,60.12
626,511,3228,58.45,60.12
619,528,3244,58.45,60.12
611,545,3260,58.45,60.12
601,561,3276,58.45,60.12
590,577,3294,62.84,60.12
578,591,3310,62.84,60.12
565,606,3326,62.84,60.12
550,619,3344,62.84,60.12
533,630,3360,62.84,60.12
517,640,3377,62.84,60.12
498,649,3396,65.92,58.97
480,656,3411,65.92,58.97
461,662,3427,65.92,58.97
439,668,3444,65.92,58.97
417,674,3461,65.92,58.97
397,677,3476,65.92,58.97
376,679,3492,66.80,59.77
354,681,3509,66.80,59.77
334,681,3525,66.80,59.77
312,680,3542,66.80,59.77
291,678,3557,66.80,59.77
270,675,3574,66.80,59.77
250,671,3590,66.88,60.73
235,668,3606,66.88,60.73
208,662,3625,66.88,60.73
188,656,3642,66.88,60.73
170,649,3660,66.88,60.73
152,640,3675,66.88,60.73
141,634,3690,66.88,60.73
125,622,3707,66.09,64.95
110,609,3723,66.09,64.95
98,594,3739,66.09,64.95
87,578,3756,66.09,64.95
78,559,3773,66.09,64.95
70,540,3790,66.09,64.95
66,518,3806,62.75,71.10
62,496,3824,62.75,71.10
58,473,3841,62.75,71.10
58,450,3857,62.75,71.10
58,427,3874,62.75,71.10
58,403,3891,62.75,71.10
62,380,3909,57.30,76.11
66,357,3924,57.30,76.11
70,342,3940,57.30,76.11
75,318,3956,57.30,76.11
82,297,3973,57.30,76.11
90,276,3988,57.30,76.11
98,256,4004,51.59,79.80
107,235,4021,51.59,79.80
117,218,4038,51.59,79.80
129,201,4054,51.59,79.80
142,183,4071,51.59,79.80
154,167,4089,51.59,79.80
164,157,4104,46.93,82.27
183,138,4123,46.93,82.27
198,126,4141,46.93,82.27
208,117,4155,46.93,82.27
231,103,4172,46.93,82.27
243,96,4188,46.93,82.27
261,86,4204,43.59,82.88
279,79,4221,43.59,82.88
299,72,4237,43.59,82.88
320,66,4253,43.59,82.88
342,61,4269,43.59,82.88
364,57,4286,43.59,82.88
387,54,4303,43.59,82.88
411,52,4319,42.10,82.00
434,52,4336,42.10,82.00
458,52,4353,42.10,82.00
482,54,4369,42.10,82.00
505,58,4387,42.10,82.00
528,64,4403,41.84,81.65
550,71,4419,41.84,81.65
570,81,4437,41.84,81.65
590,91,4453,41.84,81.65
609,104,4470,41.84,81.65
626,117,4486,41.84,81.65
642,132,4503,41.84,81.65
658,147,4518,42.98,76.03
672,162,4535,42.98,76.03
686,179,4551,42.98,76.03
699,197,4567,42.98,76.03
710,214,4585,42.98,76.03
722,232,4602,42.98,76.03
731,250,4617,47.81,71.10
739,269,4634,47.81,71.10
748,288,4652,47.81,71.10
757,314,4669,47.81,71.10
762,332,4685,47.81,71.10
766,350,4703,47.81,71.10
771,368,4720,53.61,62.75
775,386,4735,53.61,62.75
778,403,4751,53.61,62.75
779,415,4766,53.61,62.75
780,439,4784,53.61,62.75
779,452,4799,53.61,62.75
777,478,4817,58.62,57.39
772,498,4833,58.62,57.39
766,521,4849,58.62,57.39
760,542,4866,58.62,57.39
753,563,4882,58.62,57.39
744,583,4898,58.62,57.39
734,602,4915,64.34,55.55
722,621,4931,64.34,55.55
708,638,4947,64.34,55.55
694,654,4964,64.34,55.55
677,668,4981,64.34,55.55
660,681,4998,64.34,55.55
