x,y,timestamp,encoder_1_deg,encoder_2_deg
534,357,1742,54.14,61.88
538,366,1758,54.14,61.88
542,374,1775,54.14,61.88
544,382,1791,54.14,61.88
546,390,1807,54.14,61.88
547,400,1823,54.14,61.88
547,409,1840,56.25,60.38
547,417,1857,56.25,60.38
547,425,1872,56.25,60.38
546,434,1887,56.25,60.38
542,446,1906,56.25,60.38
540,457,1922,56.25,60.38
537,466,1939,58.62,60.38
534,473,1956,58.62,60.38
530,482,1972,58.62,60.38
526,490,1990,58.62,60.38
522,498,2005,58.62,60.38
516,509,2021,58.62,60.38
510,517,2038,58.62,60.38
503,525,2055,61.08,59.68
498,533,2071,61.08,59.68
490,540,2087,61.08,59.68
482,547,2104,61.08,59.68
473,554,2121,61.08,59.68
466,561,2139,61.08,59.68
458,566,2154,63.02,59.24
448,571,2171,63.02,59.24
440,574,2187,63.02,59.24
432,578,2204,63.02,59.24
423,580,2221,63.02,59.24
414,582,2237,63.02,59.24
405,582,2255,63.98,59.41
397,582,2271,63.98,59.41
388,582,2287,63.98,59.41
380,580,2304,63.98,59.41
372,578,2320,63.98,59.41
364,576,2337,63.98,59.41
356,573,2354,64.07,60.29
349,569,2370,64.07,60.29
341,565,2388,64.07,60.29
334,560,2404,64.07,60.29
326,554,2421,64.07,60.29
318,549,2436,64.07,60.29
311,543,2454,63.90,60.91
303,537,2470,63.90,60.91
296,530,2487,63.90,60.91
288,522,2504,63.90,60.91
280,514,2522,63.90,60.91
273,506,2538,63.90,60.91
266,496,2555,62.75,61.70
260,487,2571,62.75,61.70
254,478,2588,62.75,61.70
250,471,2604,62.75,61.70
244,462,2619,62.75,61.70
239,452,2636,62.75,61.70
234,442,2654,60.38,64.60
232,431,2670,60.38,64.60
229,421,2688,60.38,64.60
227,411,2705,60.38,64.60
226,401,2720,60.38,64.60
225,390,2736,60.38,64.60
224,379,2753,57.74,66.62
224,369,2769,57.74,66.62
224,358,2786,57.74,66.62
225,346,2804,57.74,66.62
226,336,2819,57.74,66.62
227,325,2836,57.74,66.62
229,314,2854,54.84,68.91
231,303,2869,54.84,68.91
233,294,2887,54.84,68.91
236,285,2904,54.84,68.91
239,276,2920,54.84,68.91
242,267,2935,54.84,68.91
246,259,2952,54.84,68.91
250,251,2970,52.29,71.28
253,246,2984,52.29,71.28
258,238,3000,52.29,71.28
262,231,3017,52.29,71.28
270,222,3036,52.29,71.28
274,217,3051,52.29,71.28
280,210,3067,50.45,72.25
288,204,3085,50.45,72.25
297,198,3103,50.45,72.25
301,194,3117,50.45,72.25
310,188,3133,50.45,72.25
318,183,3149,50.45,72.25
326,179,3167,48.96,72.95
335,175,3183,48.96,72.95
345,173,3200,48.96,72.95
350,170,3215,48.96,72.95
362,167,3233,48.96,72.95
371,166,3249,48.96,72.95
381,165,3267,47.99,72.86
390,164,3283,47.99,72.86
401,163,3300,47.99,72.86
411,163,3317,47.99,72.86
421,163,3333,47.99,72.86
433,164,3351,47.99,72.86
444,165,3366,48.08,71.98
456,166,3382,48.08,71.98
467,168,3400,48.08,71.98
478,170,3416,48.08,71.98
490,173,3433,48.08,71.98
498,175,3449,48.08,71.98
512,179,3466,48.08,70.49
524,183,3483,48.08,70.49
535,186,3500,48.08,70.49
546,190,3516,48.08,70.49
558,194,3534,48.08,70.49
568,199,3550,48.08,70.49
578,205,3568,48.08,67.85
587,211,3584,48.08,67.85
596,220,3601,48.08,67.85
604,228,3617,48.08,67.85
611,236,3633,48.08,67.85
617,246,3649,48.08,67.85
622,258,3666,49.04,64.95
628,268,3683,49.04,64.95
633,280,3700,49.04,64.95
636,291,3717,49.04,64.95
639,303,3733,49.04,64.95
643,321,3752,49.04,64.95
644,330,3768,49.04,64.95
646,349,3786,52.03,61.61
648,358,3800,52.03,61.61
650,373,3815,52.03,61.61
651,386,3831,52.03,61.61
652,401,3849,52.03,61.61
654,419,3866,52.03,61.61
654,430,3881,55.63,58.45
654,444,3897,55.63,58.45
654,463,3917,55.63,58.45
652,478,3934,55.63,58.45
650,492,3950,55.63,58.45
648,503,3964,55.63,58.45
644,518,3980,59.41,57.30
640,534,3996,59.41,57.30
634,547,4012,59.41,57.30
624,566,4030,59.41,57.30
616,578,4047,59.41,57.30
606,590,4063,59.41,57.30
596,600,4079,63.11,56.25
588,606,4095,63.11,56.25
577,615,4110,63.11,56.25
563,624,4127,63.11,56.25
544,634,4147,63.11,56.25
529,640,4162,63.11,56.25
518,644,4178,65.57,56.07
496,651,4196,65.57,56.07
486,655,4210,65.57,56.07
467,660,4227,65.57,56.07
450,665,4242,65.57,56.07
433,668,4259,65.57,56.07
415,671,4276,66.53,56.51
398,672,4291,66.53,56.51
382,672,4308,66.53,56.51
366,671,4324,66.53,56.51
350,670,4341,66.53,56.51
334,667,4358,66.53,56.51
319,664,4373,66.53,56.51
303,659,4391,66.71,58.18
289,654,4407,66.71,58.18
274,649,4424,66.71,58.18
260,642,4440,66.71,58.18
250,638,4456,66.71,58.18
235,632,4473,66.71,58.18
222,625,4490,66.45,58.80
205,614,4506,66.45,58.80
193,604,4524,66.45,58.80
185,598,4539,66.45,58.80
174,586,4556,66.45,58.80
163,574,4571,66.45,58.80
154,561,4588,63.98,63.54
146,546,4604,63.98,63.54
137,530,4621,63.98,63.54
130,514,4638,63.98,63.54
123,498,4656,63.98,63.54
117,482,4673,63.98,63.54
112,466,4689,60.38,68.20
108,450,4706,60.38,68.20
104,433,4722,60.38,68.20
102,417,4740,60.38,68.20
100,400,4759,60.38,68.20
99,388,4773,60.38,68.20
99,370,4788,56.51,72.07
99,352,4803,56.51,72.07
100,334,4820,56.51,72.07
101,317,4838,56.51,72.07
102,300,4855,56.51,72.07
104,284,4871,56.51,72.07
107,269,4889,52.21,74.97
110,254,4906,52.21,74.97
114,238,4923,52.21,74.97
119,225,4940,52.21,74.97
125,209,4957,52.21,74.97
130,198,4972,52.21,74.97
138,184,4990,48.52,78.13
146,171,5006,48.52,78.13
154,158,5021,48.52,78.13
162,146,5039,48.52,78.13
169,138,5054,48.52,78.13
183,122,5071,48.52,78.13
194,111,5088,45.62,79.45
207,101,5105,45.62,79.45
215,94,5120,45.62,79.45
229,86,5136,45.62,79.45
243,78,5152,45.62,79.45
259,71,5169,45.62,79.45
281,62,5193,45.62,79.45
293,58,5204,43.24,79.45
311,52,5218,43.24,79.45
330,47,5235,43.24,79.45
351,43,5251,43.24,79.45
372,38,5267,43.24,79.45
394,36,5285,43.24,79.45
416,34,5301,42.36,78.57
438,33,5318,42.36,78.57
462,34,5335,42.36,78.57
483,35,5351,42.36,78.57
506,38,5368,42.36,78.57
527,42,5384,42.36,78.57
549,48,5401,42.19,78.13
570,54,5417,42.19,78.13
590,62,5434,42.19,78.13
608,70,5451,42.19,78.13
625,81,5467,42.19,78.13
641,93,5484,42.19,78.13
654,105,5500,42.28,74.36
666,120,5517,42.28,74.36
678,135,5533,42.28,74.36
688,150,5549,42.28,74.36
698,167,5566,42.28,74.36
705,184,5582,42.28,74.36
713,202,5599,45.35,71.81
721,221,5616,45.35,71.81
730,249,5637,45.35,71.81
734,262,5648,45.35,71.81
738,285,5665,45.35,71.81
743,307,5680,45.35,71.81
746,331,5698,51.50,66.45
747,356,5715,51.50,66.45
748,382,5731,51.50,66.45
749,409,5748,51.50,66.45
747,437,5765,51.50,66.45
744,464,5781,51.50,66.45
739,492,5797,51.50,66.45
734,520,5813,58.89,51.68
724,558,5831,58.89,51.68
714,586,5847,58.89,51.68
704,613,5864,58.89,51.68
693,638,5879,58.89,51.68
680,661,5896,58.89,51.68
666,682,5912,66.45,52.03
652,701,5929,66.45,52.03
638,716,5946,66.45,52.03
623,728,5962,66.45,52.03
611,736,5979,66.45,52.03
