x,y,timestamp,encoder_1_deg,encoder_2_deg
408,398,105,58.54,61.70
408,398,116,58.54,61.70
408,398,135,58.54,61.70
408,398,149,58.54,61.70
408,398,166,58.54,61.70
408,399,184,58.54,61.70
408,399,200,58.54,61.70
408,399,217,58.54,61.70
409,400,234,58.54,61.70
410,401,252,58.54,61.70
410,402,268,58.54,61.70
410,402,285,58.54,61.70
411,403,302,58.54,61.70
412,405,319,58.54,61.70
413,407,336,58.54,61.70
414,410,352,58.62,61.70
414,412,369,58.62,61.70
415,415,386,58.62,61.70
416,417,403,58.62,61.70
416,421,419,58.62,61.70
416,425,435,58.62,61.70
416,428,451,58.45,61.35
415,431,468,58.45,61.35
414,434,485,58.45,61.35
412,438,501,58.45,61.35
410,440,517,58.45,61.35
406,442,534,58.45,61.35
403,444,549,58.80,61.70
399,446,566,58.80,61.70
397,446,582,58.80,61.70
391,446,600,58.80,61.70
387,446,618,58.80,61.70
383,446,632,58.80,61.70
378,446,650,58.89,61.52
374,446,666,58.89,61.52
370,444,683,58.89,61.52
365,442,701,58.89,61.52
360,441,717,58.89,61.52
355,438,734,58.89,61.52
350,436,750,58.71,61.96
346,433,768,58.71,61.96
340,430,785,58.71,61.96
335,426,801,58.71,61.96
330,423,818,58.71,61.96
326,419,834,58.71,61.96
321,415,850,58.71,61.96
318,412,866,58.80,63.37
314,408,883,58.80,63.37
309,402,901,58.80,63.37
306,398,917,58.80,63.37
304,396,932,58.80,63.37
302,390,950,58.80,63.37
300,386,966,58.18,64.60
299,382,983,58.18,64.60
298,374,1001,58.18,64.60
299,369,1016,58.18,64.60
300,366,1033,58.18,64.60
301,359,1049,58.18,64.60
302,353,1065,56.95,66.27
306,347,1081,56.95,66.27
309,341,1098,56.95,66.27
312,334,1115,56.95,66.27
317,328,1132,56.95,66.27
321,322,1148,56.95,66.27
326,316,1165,55.20,67.50
332,310,1182,55.20,67.50
338,305,1198,55.20,67.50
346,300,1215,55.20,67.50
354,295,1232,55.20,67.50
366,290,1248,55.20,67.50
374,287,1265,54.05,67.85
382,285,1282,54.05,67.85
389,283,1299,54.05,67.85
397,282,1316,54.05,67.85
405,282,1332,54.05,67.85
412,281,1348,54.05,67.85
419,282,1365,53.70,67.41
427,282,1383,53.70,67.41
435,284,1400,53.70,67.41
440,285,1416,53.70,67.41
448,288,1432,53.70,67.41
456,291,1450,53.70,67.41
463,295,1466,53.70,66.53
466,297,1483,53.70,66.53
471,301,1499,53.70,66.53
476,304,1514,53.70,66.53
482,310,1531,53.70,66.53
489,314,1548,53.70,66.53
494,321,1565,53.96,64.42
500,329,1582,53.96,64.42
506,339,1599,53.96,64.42
509,345,1616,53.96,64.42
514,354,1632,53.96,64.42
518,362,1648,53.96,64.42
521,370,1665,55.28,63.11
523,377,1681,55.28,63.11
525,386,1697,55.28,63.11
526,395,1714,55.28,63.11
528,404,1731,55.28,63.11
529,413,1748,55.28,63.11
530,423,1762,55.28,63.11
530,434,1780,57.83,59.41
530,444,1797,57.83,59.41
529,456,1814,57.83,59.41
526,471,1832,57.83,59.41
524,484,1850,57.83,59.41
521,494,1867,57.83,59.41
517,506,1883,60.82,57.57
513,517,1899,60.82,57.57
508,527,1916,60.82,57.57
502,537,1931,60.82,57.57
498,543,1946,60.82,57.57
490,554,1965,60.82,57.57
484,559,1980,63.54,56.78
476,566,1996,63.54,56.78
467,573,2013,63.54,56.78
459,578,2029,63.54,56.78
450,582,2045,63.54,56.78
441,585,2060,63.54,56.78
430,588,2078,65.13,57.30
421,590,2093,65.13,57.30
411,591,2109,65.13,57.30
401,591,2126,65.13,57.30
390,591,2142,65.13,57.30
381,590,2158,65.13,57.30
370,590,2175,65.30,57.22
359,588,2192,65.30,57.22
350,585,2208,65.30,57.22
338,583,2226,65.30,57.22
329,580,2241,65.30,57.22
319,576,2259,65.30,57.22
309,572,2274,65.30,57.57
300,567,2292,65.30,57.57
292,562,2310,65.30,57.57
284,554,2326,65.30,57.57
276,547,2343,65.30,57.57
269,539,2359,65.30,57.57
262,530,2376,64.78,60.38
256,520,2393,64.78,60.38
250,510,2411,64.78,60.38
244,498,2426,64.78,60.38
240,491,2442,64.78,60.38
233,481,2459,64.78,60.38
226,464,2477,64.78,60.38
222,457,2492,62.05,64.51
215,440,2511,62.05,64.51
213,432,2525,62.05,64.51
208,419,2544,62.05,64.51
204,407,2560,62.05,64.51
201,395,2577,58.71,67.94
198,382,2593,58.71,67.94
198,371,2609,58.71,67.94
197,359,2626,58.71,67.94
197,347,2643,58.71,67.94
198,337,2659,58.71,67.94
199,325,2678,58.71,67.94
202,314,2694,55.63,71.02
206,304,2710,55.63,71.02
209,294,2729,55.63,71.02
214,285,2744,55.63,71.02
219,274,2762,55.63,71.02
225,265,2778,55.63,71.02
231,257,2794,52.91,73.83
238,248,2810,52.91,73.83
244,239,2828,52.91,73.83
251,232,2845,52.91,73.83
258,226,2860,52.91,73.83
266,220,2877,52.91,73.83
274,214,2894,50.80,74.62
279,209,2910,50.80,74.62
288,205,2925,50.80,74.62
297,200,2942,50.80,74.62
306,196,2958,50.80,74.62
315,192,2974,50.80,74.62
325,187,2992,49.39,74.62
334,183,3008,49.39,74.62
345,179,3025,49.39,74.62
355,177,3042,49.39,74.62
365,174,3059,49.39,74.62
375,172,3075,49.39,74.62
386,169,3090,48.34,74.18
396,167,3108,48.34,74.18
407,165,3124,48.34,74.18
417,163,3141,48.34,74.18
427,162,3158,48.34,74.18
438,160,3172,48.34,74.18
448,159,3190,47.90,74.00
459,159,3206,47.90,74.00
469,160,3222,47.90,74.00
480,162,3239,47.90,74.00
492,163,3255,47.90,74.00
502,166,3271,47.90,74.00
514,168,3288,47.90,72.51
525,171,3305,47.90,72.51
535,174,3322,47.90,72.51
546,178,3339,47.90,72.51
557,184,3355,47.90,72.51
567,190,3372,47.90,72.51
578,196,3387,47.90,72.51
588,203,3405,47.90,70.93
597,210,3421,47.90,70.93
606,221,3438,47.90,70.93
614,230,3456,47.90,70.93
620,241,3471,47.90,70.93
626,253,3488,47.90,70.93
633,265,3503,49.13,67.50
638,278,3520,49.13,67.50
641,292,3537,49.13,67.50
643,306,3553,49.13,67.50
646,320,3569,49.13,67.50
649,335,3587,49.13,67.50
651,350,3603,52.56,63.37
652,365,3620,52.56,63.37
652,379,3638,52.56,63.37
652,394,3653,52.56,63.37
651,408,3668,52.56,63.37
650,423,3686,52.56,63.37
647,438,3703,56.51,58.18
645,454,3719,56.51,58.18
642,469,3735,56.51,58.18
638,485,3751,56.51,58.18
634,498,3768,56.51,58.18
628,514,3785,56.51,58.18
622,529,3801,60.82,58.54
614,544,3817,60.82,58.54
606,558,3834,60.82,58.54
598,572,3850,60.82,58.54
589,584,3866,60.82,58.54
580,597,3883,60.82,58.54
569,608,3899,64.51,57.48
557,618,3916,64.51,57.48
546,628,3933,64.51,57.48
533,636,3950,64.51,57.48
520,643,3967,64.51,57.48
506,650,3984,64.51,57.48
492,654,4001,66.80,57.30
477,659,4016,66.80,57.30
462,662,4032,66.80,57.30
444,666,4049,66.80,57.30
429,667,4065,66.80,57.30
413,668,4082,66.80,57.30
396,668,4098,66.80,57.30
379,667,4115,67.32,57.92
362,666,4131,67.32,57.92
345,663,4147,67.32,57.92
328,660,4163,67.32,57.92
312,656,4180,67.32,57.92
296,651,4196,67.32,57.92
280,645,4214,67.41,58.36
265,639,4231,67.41,58.36
250,633,4248,67.41,58.36
234,626,4264,67.41,58.36
221,617,4281,67.41,58.36
208,607,4297,67.41,58.36
195,598,4314,66.62,61.08
183,587,4330,66.62,61.08
170,577,4348,66.62,61.08
159,566,4364,66.62,61.08
150,553,4382,66.62,61.08
141,540,4398,66.62,61.08
132,526,4415,63.72,66.18
127,516,4429,63.72,66.18
120,501,4444,63.72,66.18
114,485,4460,63.72,66.18
110,467,4478,63.72,66.18
105,452,4496,63.72,66.18
104,435,4513,59.94,70.84
102,417,4530,59.94,70.84
100,402,4546,59.94,70.84
100,384,4565,59.94,70.84
100,368,4579,59.94,70.84
100,357,4593,59.94,70.84
102,335,4614,55.55,74.79
102,324,4628,55.55,74.79
104,309,4646,55.55,74.79
105,292,4662,55.55,74.79
110,277,4678,55.55,74.79
114,262,4693,55.55,74.79
117,247,4710,51.59,77.87
123,233,4729,51.59,77.87
129,219,4745,51.59,77.87
135,205,4762,51.59,77.87
143,191,4778,51.59,77.87
151,177,4795,51.59,77.87
159,164,4813,51.59,77.87
170,150,4829,47.99,80.42
181,138,4847,47.99,80.42
191,126,4863,47.99,80.42
204,114,4879,47.99,80.42
216,103,4897,47.99,80.42
230,93,4914,47.99,80.42
244,84,4930,44.91,81.56
258,75,4946,44.91,81.56
274,67,4964,44.91,81.56
284,63,4977,44.91,81.56
300,58,4993,44.91,81.56
316,54,5009,44.91,81.56
332,50,5026,42.71,81.74
350,47,5042,42.71,81.74
367,45,5060,42.71,81.74
386,43,5074,42.71,81.74
404,42,5091,42.71,81.74
421,42,5108,42.71,81.74
442,42,5127,42.36,81.47
462,44,5143,42.36,81.47
482,46,5160,42.36,81.47
501,50,5177,42.36,81.47
520,56,5193,42.36,81.47
538,62,5210,42.36,81.47
555,69,5226,42.36,79.45
573,78,5243,42.36,79.45
589,86,5259,42.36,79.45
606,95,5276,42.36,79.45
622,104,5294,42.36,79.45
638,114,5309,42.36,79.45
653,125,5327,42.80,75.59
667,137,5342,42.80,75.59
679,149,5359,42.80,75.59
692,162,5376,42.80,75.59
705,182,5395,42.80,75.59
710,193,5409,42.80,75.59
719,209,5426,45.18,71.46
726,228,5441,45.18,71.46
732,247,5457,45.18,71.46
736,266,5472,45.18,71.46
740,287,5490,45.18,71.46
743,314,5508,45.18,71.46
744,334,5525,50.36,70.75
744,354,5541,50.36,70.75
744,373,5557,50.36,70.75
743,391,5573,50.36,70.75
742,409,5591,50.36,70.75
739,427,5607,50.36,70.75
736,444,5624,56.43,67.15
733,465,5640,56.43,67.15
729,486,5656,56.43,67.15
724,510,5674,56.43,67.15
717,534,5689,56.43,67.15
708,560,5707,56.43,67.15
698,585,5723,56.43,67.15
685,617,5741,62.75,57.04
677,633,5756,62.75,57.04
662,662,5774,62.75,57.04
648,681,5790,62.75,57.04
634,698,5807,62.75,57.04
620,714,5824,62.75,57.04
607,726,5840,68.91,54.84
594,735,5856,68.91,54.84
582,741,5874,68.91,54.84
572,743,5889,68.91,54.84
