x,y,timestamp,encoder_1_deg,encoder_2_deg
297,681,4456,73.12,53.35
281,677,4472,73.12,53.35
270,674,4488,73.04,55.20
249,668,4505,73.04,55.20
238,665,4520,73.04,55.20
222,659,4535,73.04,55.20
206,653,4552,73.04,55.20
190,646,4569,73.04,55.20
175,640,4586,72.25,58.01
161,632,4602,72.25,58.01
147,623,4619,72.25,58.01
134,613,4636,72.25,58.01
124,602,4652,72.25,58.01
113,590,4669,72.25,58.01
103,577,4686,69.79,59.77
95,562,4703,69.79,59.77
88,547,4719,69.79,59.77
82,532,4736,69.79,59.77
77,515,4752,69.79,59.77
74,503,4768,69.79,59.77
71,486,4784,65.92,65.13
69,467,4800,65.92,65.13
68,450,4817,65.92,65.13
68,433,4834,65.92,65.13
68,414,4852,65.92,65.13
70,395,4868,65.92,65.13
71,377,4885,61.44,69.35
74,358,4901,61.44,69.35
78,340,4918,61.44,69.35
82,322,4935,61.44,69.35
85,310,4950,61.44,69.35
90,294,4966,61.44,69.35
96,278,4983,56.87,73.04
102,262,5001,56.87,73.04
108,247,5017,56.87,73.04
115,233,5033,56.87,73.04
123,219,5049,56.87,73.04
130,206,5065,56.87,73.04
139,194,5082,53.09,75.32
149,181,5100,53.09,75.32
158,168,5115,53.09,75.32
170,155,5132,53.09,75.32
182,143,5151,53.09,75.32
194,131,5164,53.09,75.32
207,120,5182,53.09,75.32
220,110,5198,49.48,76.46
230,102,5214,49.48,76.46
244,93,5230,49.48,76.46
259,84,5247,49.48,76.46
274,74,5263,49.48,76.46
290,66,5279,49.48,76.46
305,60,5295,46.76,76.90
321,54,5312,46.76,76.90
336,47,5330,46.76,76.90
353,42,5345,46.76,76.90
368,38,5363,46.76,76.90
384,36,5378,46.76,76.90
399,34,5395,45.09,76.38
414,33,5413,45.09,76.38
429,33,5428,45.09,76.38
444,32,5444,45.09,76.38
454,33,5459,45.09,76.38
471,34,5477,45.09,76.38
484,38,5494,44.82,75.50
492,41,5509,44.82,75.50
503,46,5525,44.82,75.50
514,52,5542,44.82,75.50
525,58,5557,44.82,75.50
535,65,5574,44.82,75.50
546,72,5591,44.82,73.48
555,80,5607,44.82,73.48
565,87,5623,44.82,73.48
576,95,5639,44.82,73.48
586,103,5655,44.82,73.48
597,112,5673,44.82,73.48
608,121,5689,44.82,73.48
618,130,5705,46.85,70.05
630,139,5722,46.85,70.05
641,147,5739,46.85,70.05
653,155,5754,46.85,70.05
665,164,5771,46.85,70.05
676,174,5787,46.85,70.05
687,183,5805,49.57,65.65
698,193,5821,49.57,65.65
709,202,5838,49.57,65.65
720,213,5856,49.57,65.65
733,227,5874,49.57,65.65
739,233,5889,49.57,65.65
748,246,5906,52.82,61.00
755,259,5922,52.82,61.00
762,272,5939,52.82,61.00
769,286,5956,52.82,61.00
777,304,5974,52.82,61.00
782,317,5990,52.82,61.00
786,332,6007,56.69,56.16
790,346,6023,56.69,56.16
793,362,6041,56.69,56.16
795,378,6055,56.69,56.16
798,394,6073,56.69,56.16
799,410,6090,56.69,56.16
799,427,6108,61.35,53.53
798,444,6123,61.35,53.53
795,462,6141,61.35,53.53
791,480,6156,61.35,53.53
786,496,6172,61.35,53.53
777,522,6191,61.35,53.53
766,542,6207,66.45,51.06
755,562,6224,66.45,51.06
743,583,6241,66.45,51.06
729,605,6258,66.45,51.06
714,627,6273,66.45,51.06
698,650,6290,66.45,51.06
680,673,6307,71.98,49.31
662,695,6323,71.98,49.31
642,718,6340,71.98,49.31
623,742,6355,71.98,49.31
604,762,6372,71.98,49.31
