x,y,timestamp,encoder_1_deg,encoder_2_deg
411,398,120,63.98,61.08
411,398,132,63.98,61.08
411,398,147,63.98,61.08
411,398,164,63.98,61.08
411,398,182,63.98,61.08
411,398,199,63.98,61.08
411,398,214,63.98,61.08
412,399,231,63.98,61.08
412,400,248,63.98,61.08
413,401,264,63.98,61.08
414,402,281,64.07,61.08
414,403,298,64.07,61.08
416,405,315,64.07,61.08
416,406,331,64.07,61.08
417,409,347,64.07,61.08
416,412,364,64.07,61.08
416,414,379,64.07,61.08
414,417,396,64.07,61.00
413,421,414,64.07,61.00
411,423,431,64.07,61.00
409,427,448,64.07,61.00
406,430,463,64.07,61.00
403,433,478,64.07,61.00
399,434,497,64.07,60.82
395,437,513,64.07,60.82
391,438,530,64.07,60.82
386,439,546,64.07,60.82
382,440,563,64.07,60.82
378,441,580,64.07,60.82
373,441,596,64.07,61.08
368,440,613,64.07,61.08
363,439,629,64.07,61.08
359,438,647,64.07,61.08
355,436,664,64.07,61.08
351,434,681,64.07,61.08
347,431,698,64.16,61.79
343,428,714,64.16,61.79
340,425,730,64.16,61.79
337,421,746,64.16,61.79
334,416,764,64.16,61.79
331,411,780,64.16,61.79
329,406,796,64.07,62.67
327,402,812,64.07,62.67
326,396,829,64.07,62.67
326,390,845,64.07,62.67
325,385,861,64.07,62.67
325,378,879,64.07,62.67
325,373,895,62.67,63.37
325,367,912,62.67,63.37
326,362,929,62.67,63.37
326,358,944,62.67,63.37
328,353,961,62.67,63.37
330,347,977,62.67,63.37
332,342,994,61.26,63.28
334,338,1011,61.26,63.28
338,331,1029,61.26,63.28
341,328,1045,61.26,63.28
345,322,1063,61.26,63.28
347,320,1079,61.26,63.28
351,317,1094,61.26,63.28
355,314,1111,60.03,63.37
359,311,1126,60.03,63.37
363,308,1144,60.03,63.37
368,306,1160,60.03,63.37
374,303,1177,60.03,63.37
378,301,1192,60.03,63.37
384,299,1210,59.50,63.46
390,297,1227,59.50,63.46
396,295,1243,59.50,63.46
401,294,1260,59.50,63.46
407,293,1276,59.50,63.46
413,292,1294,59.50,63.46
419,292,1310,59.41,63.63
425,292,1328,59.41,63.63
430,293,1344,59.41,63.63
436,294,1361,59.41,63.63
441,294,1377,59.41,63.63
446,296,1393,59.41,63.63
450,298,1409,59.41,63.46
455,301,1426,59.41,63.46
459,304,1442,59.41,63.46
463,307,1459,59.41,63.46
467,311,1475,59.41,63.46
469,315,1492,59.41,63.46
473,318,1510,59.50,62.84
477,322,1526,59.50,62.84
480,326,1543,59.50,62.84
483,330,1559,59.50,62.84
486,334,1576,59.50,62.84
489,339,1592,59.50,62.84
491,345,1608,59.77,61.70
494,350,1626,59.77,61.70
494,355,1643,59.77,61.70
498,361,1658,59.77,61.70
500,366,1676,59.77,61.70
502,371,1693,59.77,61.70
504,376,1710,61.17,60.64
506,382,1726,61.17,60.64
510,393,1746,61.17,60.64
510,398,1760,61.17,60.64
513,406,1775,61.17,60.64
515,416,1792,61.17,60.64
517,423,1808,63.11,58.62
518,432,1825,63.11,58.62
518,439,1842,63.11,58.62
519,448,1859,63.11,58.62
518,458,1878,63.11,58.62
518,464,1892,63.11,58.62
515,471,1907,65.21,57.39
513,480,1925,65.21,57.39
510,486,1943,65.21,57.39
507,491,1960,65.21,57.39
506,494,1976,65.21,57.39
500,502,1994,65.21,57.39
494,507,2010,65.21,57.39
490,513,2027,67.06,56.60
486,516,2041,67.06,56.60
476,523,2058,67.06,56.60
467,529,2073,67.06,56.60
458,534,2091,67.06,56.60
448,539,2106,67.06,56.60
440,544,2123,67.94,56.69
431,548,2140,67.94,56.69
421,551,2156,67.94,56.69
413,555,2173,67.94,56.69
404,558,2188,67.94,56.69
394,562,2205,67.94,56.69
383,564,2222,68.47,57.04
374,566,2238,68.47,57.04
363,568,2255,68.47,57.04
353,570,2272,68.47,57.04
343,570,2289,68.47,57.04
333,570,2305,68.47,57.04
322,570,2322,68.47,58.10
313,570,2339,68.47,58.10
303,569,2355,68.47,58.10
294,567,2372,68.47,58.10
286,564,2388,68.47,58.10
277,561,2405,68.47,58.10
270,557,2422,68.38,59.50
262,553,2439,68.38,59.50
256,549,2456,68.38,59.50
250,545,2473,68.38,59.50
247,542,2489,68.38,59.50
243,538,2505,68.38,59.50
238,531,2522,68.03,60.91
231,522,2539,68.03,60.91
226,514,2556,68.03,60.91
222,504,2572,68.03,60.91
218,494,2588,68.03,60.91
216,487,2606,68.03,60.91
214,482,2621,66.27,61.26
211,473,2636,66.27,61.26
209,464,2652,66.27,61.26
208,455,2670,66.27,61.26
206,446,2686,66.27,61.26
203,438,2703,66.27,61.26
202,429,2719,66.27,61.26
199,419,2735,63.81,63.02
198,414,2750,63.81,63.02
196,406,2767,63.81,63.02
194,397,2783,63.81,63.02
193,388,2797,63.81,63.02
191,380,2814,63.81,63.02
190,372,2830,61.35,64.78
190,364,2847,61.35,64.78
190,355,2864,61.35,64.78
190,347,2880,61.35,64.78
190,339,2896,61.35,64.78
191,331,2913,61.35,64.78
193,323,2930,59.15,66.62
194,315,2947,59.15,66.62
197,308,2964,59.15,66.62
199,302,2980,59.15,66.62
203,294,2997,59.15,66.62
206,287,3014,59.15,66.62
210,279,3030,57.13,67.94
216,271,3048,57.13,67.94
221,264,3064,57.13,67.94
226,258,3082,57.13,67.94
233,250,3100,57.13,67.94
241,242,3115,57.13,67.94
245,235,3129,55.11,68.91
253,230,3146,55.11,68.91
261,222,3163,55.11,68.91
269,215,3180,55.11,68.91
277,208,3194,55.11,68.91
286,202,3212,55.11,68.91
295,196,3228,53.26,69.43
303,190,3245,53.26,69.43
312,186,3261,53.26,69.43
321,181,3278,53.26,69.43
330,178,3294,53.26,69.43
338,174,3311,53.26,69.43
348,172,3327,53.26,69.43
356,170,3344,51.94,69.26
365,169,3361,51.94,69.26
374,168,3377,51.94,69.26
382,168,3394,51.94,69.26
390,167,3411,51.94,69.26
398,168,3427,51.94,69.26
407,168,3444,51.86,68.73
412,168,3459,51.86,68.73
421,169,3477,51.86,68.73
428,169,3493,51.86,68.73
436,170,3508,51.86,68.73
446,170,3528,51.86,68.73
454,170,3544,51.86,67.32
460,171,3559,51.86,67.32
466,172,3576,51.86,67.32
473,174,3591,51.86,67.32
482,175,3608,51.86,67.32
489,178,3626,51.86,67.32
494,181,3643,51.86,65.92
500,184,3658,51.86,65.92
510,189,3675,51.86,65.92
518,193,3691,51.86,65.92
526,198,3708,51.86,65.92
534,202,3725,51.86,65.92
542,206,3742,51.94,63.28
552,211,3759,51.94,63.28
561,218,3776,51.94,63.28
566,222,3791,51.94,63.28
574,227,3808,51.94,63.28
582,233,3824,51.94,63.28
590,239,3841,52.73,61.35
598,246,3857,52.73,61.35
606,253,3874,52.73,61.35
611,258,3890,52.73,61.35
618,266,3906,52.73,61.35
625,274,3923,52.73,61.35
631,282,3940,54.67,60.12
637,290,3957,54.67,60.12
642,298,3973,54.67,60.12
646,308,3990,54.67,60.12
650,317,4006,54.67,60.12
652,326,4023,54.67,60.12
655,336,4040,54.67,60.12
658,346,4057,57.04,59.06
659,358,4073,57.04,59.06
660,370,4090,57.04,59.06
659,380,4107,57.04,59.06
658,391,4123,57.04,59.06
656,402,4140,60.29,57.22
654,413,4157,60.29,57.22
652,423,4174,60.29,57.22
650,434,4190,60.29,57.22
647,446,4207,60.29,57.22
643,458,4223,60.29,57.22
639,469,4241,60.29,57.22
635,482,4257,63.72,55.46
630,492,4273,63.72,55.46
626,504,4290,63.72,55.46
621,514,4306,63.72,55.46
615,526,4322,63.72,55.46
610,537,4339,63.72,55.46
603,547,4356,67.50,53.96
596,558,4373,67.50,53.96
589,569,4389,67.50,53.96
581,578,4406,67.50,53.96
573,589,4423,67.50,53.96
564,598,4439,67.50,53.96
555,606,4455,70.40,53.00
