x,y,timestamp,encoder_1_deg,encoder_2_deg
414,398,354,58.80,59.59
414,399,366,58.80,59.59
414,399,382,58.80,59.59
413,400,399,58.80,59.59
413,401,416,58.80,59.59
414,402,432,58.80,59.59
414,402,447,58.80,59.59
414,404,463,58.80,59.50
415,406,480,58.80,59.50
415,410,497,58.80,59.50
416,414,513,58.80,59.50
416,417,530,58.80,59.50
415,421,546,58.80,59.50
414,426,563,59.24,59.33
411,431,580,59.24,59.33
408,436,597,59.24,59.33
404,441,614,59.24,59.33
397,446,633,59.24,59.33
391,451,649,59.24,59.33
386,455,667,60.29,59.59
380,458,683,60.29,59.59
374,459,699,60.29,59.59
368,460,717,60.29,59.59
363,460,733,60.29,59.59
358,458,750,60.29,59.59
354,457,766,60.64,59.50
349,454,784,60.64,59.50
345,450,799,60.64,59.50
341,446,817,60.64,59.50
338,442,833,60.64,59.50
335,439,848,60.64,59.50
332,434,866,60.64,60.12
330,429,884,60.64,60.12
328,421,900,60.64,60.12
326,417,917,60.64,60.12
326,410,934,60.64,60.12
325,405,952,60.64,60.12
325,397,968,60.29,61.08
324,392,984,60.29,61.08
324,385,1001,60.29,61.08
324,378,1018,60.29,61.08
325,372,1034,60.29,61.08
325,365,1050,60.29,61.08
326,358,1067,58.97,62.49
326,354,1083,58.97,62.49
327,346,1101,58.97,62.49
329,340,1118,58.97,62.49
330,334,1134,58.97,62.49
332,330,1150,58.97,62.49
334,326,1166,57.39,63.63
337,320,1182,57.39,63.63
339,316,1199,57.39,63.63
342,311,1217,57.39,63.63
346,307,1234,57.39,63.63
351,302,1250,57.39,63.63
354,300,1267,56.34,64.07
358,298,1283,56.34,64.07
363,294,1299,56.34,64.07
368,292,1317,56.34,64.07
374,290,1332,56.34,64.07
379,289,1350,56.34,64.07
385,288,1366,55.99,63.90
390,287,1382,55.99,63.90
397,286,1399,55.99,63.90
403,286,1416,55.99,63.90
410,285,1432,55.99,63.90
415,285,1448,55.99,63.90
421,286,1465,55.99,63.90
427,286,1481,55.99,63.54
433,287,1498,55.99,63.54
438,289,1515,55.99,63.54
442,291,1532,55.99,63.54
448,294,1548,55.99,63.54
455,296,1565,55.99,63.54
461,299,1582,55.99,62.93
466,302,1598,55.99,62.93
473,305,1615,55.99,62.93
478,309,1632,55.99,62.93
485,313,1649,55.99,62.93
490,317,1665,55.99,62.93
496,320,1682,55.99,61.88
502,325,1699,55.99,61.88
509,330,1717,55.99,61.88
515,334,1732,55.99,61.88
521,340,1749,55.99,61.88
526,346,1764,55.99,61.88
533,355,1783,56.43,59.59
538,366,1799,56.43,59.59
542,377,1817,56.43,59.59
544,382,1832,56.43,59.59
546,391,1849,56.43,59.59
546,400,1865,56.43,59.59
547,410,1882,58.10,58.27
546,423,1900,58.10,58.27
544,433,1917,58.10,58.27
541,444,1933,58.10,58.27
537,455,1949,58.10,58.27
533,465,1966,58.10,58.27
528,476,1983,60.64,57.92
522,487,2000,60.64,57.92
515,498,2015,60.64,57.92
507,511,2032,60.64,57.92
498,522,2049,60.64,57.92
490,534,2064,60.64,57.92
480,543,2081,63.63,57.74
473,550,2097,63.63,57.74
459,562,2114,63.63,57.74
446,570,2130,63.63,57.74
436,578,2148,63.63,57.74
423,584,2164,63.63,57.74
412,590,2181,65.92,57.66
400,593,2197,65.92,57.66
387,596,2213,65.92,57.66
376,597,2230,65.92,57.66
368,597,2245,65.92,57.66
357,595,2261,65.92,57.66
346,594,2277,65.92,57.66
334,590,2293,66.45,58.54
324,586,2310,66.45,58.54
314,581,2327,66.45,58.54
304,574,2342,66.45,58.54
295,568,2359,66.45,58.54
