x,y,timestamp,encoder_1_deg,encoder_2_deg
233,658,3916,68.12,58.54
221,651,3932,68.12,58.54
211,646,3947,68.12,58.54
199,638,3964,68.12,58.54
183,627,3983,68.12,58.54
172,618,3999,68.12,58.54
160,608,4016,67.24,59.50
150,597,4033,67.24,59.50
141,586,4051,67.24,59.50
131,573,4067,67.24,59.50
123,560,4084,67.24,59.50
116,546,4100,67.24,59.50
111,537,4116,64.07,64.34
105,522,4133,64.07,64.34
100,506,4150,64.07,64.34
94,486,4167,64.07,64.34
91,471,4184,64.07,64.34
90,461,4200,64.07,64.34
86,444,4216,60.38,68.55
85,430,4233,60.38,68.55
84,414,4251,60.38,68.55
84,398,4267,60.38,68.55
84,382,4283,60.38,68.55
85,366,4301,60.38,68.55
87,350,4317,56.51,72.25
89,335,4335,56.51,72.25
91,319,4351,56.51,72.25
94,303,4368,56.51,72.25
97,288,4384,56.51,72.25
99,274,4401,56.51,72.25
103,259,4418,52.47,75.32
105,250,4433,52.47,75.32
111,235,4449,52.47,75.32
116,224,4466,52.47,75.32
122,209,4482,52.47,75.32
128,198,4499,52.47,75.32
134,185,4516,49.04,78.13
142,173,4533,49.04,78.13
151,161,4550,49.04,78.13
161,148,4567,49.04,78.13
171,137,4584,49.04,78.13
182,126,4600,49.04,78.13
194,115,4617,45.97,81.04
206,105,4633,45.97,81.04
218,96,4650,45.97,81.04
230,88,4667,45.97,81.04
243,81,4684,45.97,81.04
258,74,4700,45.97,81.04
271,67,4719,43.24,81.04
286,62,4735,43.24,81.04
300,58,4752,43.24,81.04
315,55,4769,43.24,81.04
330,52,4784,43.24,81.04
346,52,4802,43.24,81.04
366,51,4821,41.92,80.51
378,50,4836,41.92,80.51
393,52,4853,41.92,80.51
414,54,4870,41.92,80.51
429,57,4887,41.92,80.51
438,58,4902,41.92,80.51
454,62,4918,41.84,80.07
469,65,4934,41.84,80.07
485,69,4950,41.84,80.07
498,73,4967,41.84,80.07
514,78,4983,41.84,80.07
527,82,4999,41.84,80.07
542,87,5016,41.84,80.07
555,91,5033,42.10,79.37
569,96,5049,42.10,79.37
582,101,5066,42.10,79.37
594,105,5083,42.10,79.37
607,111,5100,42.10,79.37
619,117,5116,42.10,79.37
634,125,5133,42.54,76.99
646,134,5149,42.54,76.99
658,143,5166,42.54,76.99
670,154,5183,42.54,76.99
679,166,5200,42.54,76.99
690,178,5216,42.54,76.99
700,191,5233,44.21,67.85
710,204,5249,44.21,67.85
722,222,5268,44.21,67.85
730,234,5284,44.21,67.85
737,250,5301,44.21,67.85
744,263,5318,44.21,67.85
750,278,5335,48.34,67.15
754,292,5352,48.34,67.15
757,308,5367,48.34,67.15
759,323,5384,48.34,67.15
761,340,5400,48.34,67.15
762,355,5417,48.34,67.15
764,371,5434,52.47,58.18
765,387,5450,52.47,58.18
765,404,5468,52.47,58.18
764,421,5483,52.47,58.18
763,438,5500,52.47,58.18
762,454,5515,52.47,58.18
759,469,5533,57.39,56.78
757,485,5549,57.39,56.78
754,500,5566,57.39,56.78
750,515,5582,57.39,56.78
746,530,5599,57.39,56.78
742,545,5615,57.39,56.78
736,559,5632,62.23,54.32
730,574,5648,62.23,54.32
722,594,5667,62.23,54.32
714,608,5683,62.23,54.32
706,622,5701,62.23,54.32
698,637,5717,62.23,54.32
691,651,5733,66.45,52.65
682,664,5750,66.45,52.65
674,676,5768,66.45,52.65
666,687,5784,66.45,52.65
658,698,5801,66.45,52.65
648,708,5817,66.45,52.65
639,718,5834,70.22,51.15
630,727,5850,70.22,51.15
622,734,5866,70.22,51.15
614,741,5883,70.22,51.15
607,746,5899,70.22,51.15
600,749,5915,70.22,51.15
