x,y,timestamp,encoder_1_deg,encoder_2_deg
410,395,705,55.63,65.30
410,395,717,55.63,65.30
410,394,735,55.63,65.30
410,394,752,55.63,65.30
411,394,767,55.55,65.30
413,396,784,55.55,65.30
415,398,801,55.55,65.30
417,401,818,55.55,65.30
419,404,835,55.55,65.30
419,408,853,55.55,65.30
419,413,869,55.90,64.95
417,421,886,55.90,64.95
414,428,901,55.90,64.95
411,433,917,55.90,64.95
406,438,935,55.90,64.95
401,442,952,55.90,64.95
396,444,968,55.90,64.95
390,444,983,56.78,64.60
386,444,1001,56.78,64.60
382,444,1016,56.78,64.60
376,442,1033,56.78,64.60
370,442,1049,56.78,64.60
364,442,1065,56.78,64.60
358,440,1081,56.95,64.95
353,438,1098,56.95,64.95
349,435,1114,56.95,64.95
345,431,1131,56.95,64.95
341,426,1148,56.95,64.95
337,421,1165,56.95,64.95
333,414,1181,56.87,65.74
330,409,1198,56.87,65.74
327,402,1213,56.87,65.74
324,390,1230,56.87,65.74
322,383,1244,56.87,65.74
321,376,1261,56.87,65.74
320,369,1279,55.81,65.57
321,362,1296,55.81,65.57
322,353,1311,55.81,65.57
325,342,1331,55.81,65.57
328,335,1348,55.81,65.57
331,330,1363,55.81,65.57
338,322,1378,54.05,66.27
344,315,1395,54.05,66.27
351,310,1410,54.05,66.27
358,303,1428,54.05,66.27
366,298,1443,54.05,66.27
375,294,1461,54.05,66.27
383,290,1478,52.38,65.57
392,287,1495,52.38,65.57
401,285,1511,52.38,65.57
410,284,1527,52.38,65.57
417,284,1543,52.38,65.57
423,285,1560,52.38,65.57
431,287,1576,52.03,64.95
434,289,1593,52.03,64.95
437,290,1609,52.03,64.95
442,294,1625,52.03,64.95
448,297,1641,52.03,64.95
455,302,1657,52.03,64.95
461,307,1674,52.03,64.95
467,312,1690,52.12,64.42
473,319,1710,52.12,64.42
478,323,1724,52.12,64.42
486,333,1741,52.12,64.42
494,343,1756,52.12,64.42
498,351,1772,52.12,64.42
502,360,1789,53.35,64.51
506,369,1806,53.35,64.51
510,377,1821,53.35,64.51
514,386,1837,53.35,64.51
518,395,1853,53.35,64.51
521,404,1871,53.35,64.51
523,414,1888,55.99,63.81
525,423,1904,55.99,63.81
526,433,1920,55.99,63.81
526,442,1935,55.99,63.81
525,453,1952,55.99,63.81
522,463,1968,55.99,63.81
518,473,1984,58.54,62.23
511,486,2000,58.54,62.23
504,496,2016,58.54,62.23
496,508,2034,58.54,62.23
486,518,2050,58.54,62.23
475,527,2067,58.54,62.23
464,537,2082,58.54,62.23
450,543,2099,60.91,61.35
438,550,2117,60.91,61.35
421,554,2132,60.91,61.35
408,558,2148,60.91,61.35
398,561,2164,60.91,61.35
383,562,2179,60.91,61.35
369,563,2195,62.14,61.52
354,562,2211,62.14,61.52
341,561,2228,62.14,61.52
327,558,2244,62.14,61.52
315,554,2260,62.14,61.52
303,548,2277,62.14,61.52
292,542,2293,62.05,63.02
282,535,2311,62.05,63.02
272,526,2327,62.05,63.02
264,518,2344,62.05,63.02
259,511,2359,62.05,63.02
252,498,2375,62.05,63.02
246,486,2391,61.26,63.28
241,471,2407,61.26,63.28
238,458,2424,61.26,63.28
234,441,2441,61.26,63.28
233,423,2457,61.26,63.28
231,407,2475,61.26,63.28
230,397,2489,57.74,64.42
230,378,2506,57.74,64.42
232,362,2522,57.74,64.42
233,345,2539,57.74,64.42
236,328,2555,57.74,64.42
240,312,2571,57.74,64.42
244,297,2589,57.74,64.42
250,282,2605,53.61,67.76
256,268,2622,53.61,67.76
262,255,2639,53.61,67.76
270,242,2655,53.61,67.76
275,234,2669,53.61,67.76
283,226,2685,53.61,67.76
293,217,2703,50.27,69.52
302,208,2719,50.27,69.52
311,202,2735,50.27,69.52
322,198,2752,50.27,69.52
330,194,2768,50.27,69.52
341,192,2785,50.27,69.52
352,190,2801,48.52,70.58
362,189,2818,48.52,70.58
373,189,2834,48.52,70.58
384,189,2851,48.52,70.58
395,188,2867,48.52,70.58
407,188,2884,48.52,70.58
417,189,2901,48.52,69.43
430,190,2917,48.52,69.43
442,193,2934,48.52,69.43
454,195,2951,48.52,69.43
466,198,2967,48.52,69.43
477,202,2984,48.52,69.43
490,206,3001,48.43,66.97
502,210,3017,48.43,66.97
510,215,3032,48.43,66.97
526,224,3050,48.43,66.97
534,229,3064,48.43,66.97
546,235,3080,48.43,66.97
562,248,3100,48.43,66.97
575,257,3117,49.22,64.51
586,266,3132,49.22,64.51
598,276,3150,49.22,64.51
609,286,3167,49.22,64.51
618,297,3183,49.22,64.51
628,307,3201,49.22,64.51
639,322,3220,51.86,62.75
646,334,3237,51.86,62.75
651,348,3252,51.86,62.75
654,362,3270,51.86,62.75
656,378,3286,51.86,62.75
657,387,3301,51.86,62.75
656,407,3318,54.93,60.91
654,423,3335,54.93,60.91
650,438,3352,54.93,60.91
644,454,3369,54.93,60.91
638,469,3383,54.93,60.91
630,485,3400,54.93,60.91
620,500,3417,59.24,58.89
609,515,3433,59.24,58.89
597,531,3450,59.24,58.89
584,546,3467,59.24,58.89
569,562,3484,59.24,58.89
554,578,3499,59.24,58.89
536,595,3517,63.63,57.57
518,611,3532,63.63,57.57
498,627,3549,63.63,57.57
480,641,3566,63.63,57.57
461,654,3582,63.63,57.57
441,665,3599,63.63,57.57
421,674,3615,67.32,57.30
401,682,3631,67.32,57.30
381,687,3646,67.32,57.30
361,691,3663,67.32,57.30
348,692,3679,67.32,57.30
329,692,3695,67.32,57.30
304,690,3712,68.55,58.27
286,685,3730,68.55,58.27
269,678,3749,68.55,58.27
253,670,3764,68.55,58.27
242,663,3778,68.55,58.27
222,650,3797,68.55,58.27
207,636,3814,68.29,60.29
194,622,3831,68.29,60.29
182,605,3850,68.29,60.29
174,594,3862,68.29,60.29
164,574,3879,68.29,60.29
155,553,3895,68.29,60.29
146,530,3911,64.60,61.88
139,507,3927,64.60,61.88
133,483,3944,64.60,61.88
130,466,3960,64.60,61.88
124,435,3977,64.60,61.88
121,419,3992,64.60,61.88
116,397,4009,64.60,61.88
114,374,4025,58.80,68.03
112,351,4042,58.80,68.03
112,330,4060,58.80,68.03
113,309,4077,58.80,68.03
116,286,4095,58.80,68.03
122,265,4110,58.80,68.03
125,252,4126,53.35,73.04
131,233,4142,53.35,73.04
139,214,4158,53.35,73.04
150,197,4174,53.35,73.04
160,178,4191,53.35,73.04
174,163,4208,53.35,73.04
