x,y,timestamp,encoder_1_deg,encoder_2_deg
431,575,2192,67.59,55.46
421,579,2209,67.59,55.46
410,583,2225,67.59,55.46
404,585,2241,67.59,55.46
394,586,2257,68.73,55.81
380,586,2276,68.73,55.81
370,586,2292,68.73,55.81
363,586,2306,68.73,55.81
354,584,2322,68.73,55.81
344,581,2340,68.73,55.81
334,578,2357,68.73,56.87
325,574,2373,68.73,56.87
316,569,2389,68.73,56.87
307,563,2406,68.73,56.87
298,558,2423,68.73,56.87
290,551,2439,68.73,56.87
283,543,2456,68.64,58.80
276,536,2473,68.64,58.80
270,526,2490,68.64,58.80
264,518,2505,68.64,58.80
259,508,2521,68.64,58.80
256,501,2537,68.64,58.80
250,487,2555,66.71,59.50
247,481,2570,66.71,59.50
243,469,2586,66.71,59.50
240,459,2603,66.71,59.50
236,448,2619,66.71,59.50
233,437,2636,66.71,59.50
231,426,2653,63.90,61.26
228,415,2670,63.90,61.26
226,404,2686,63.90,61.26
224,392,2702,63.90,61.26
222,380,2720,63.90,61.26
222,373,2735,63.90,61.26
220,362,2751,63.90,61.26
219,350,2768,60.64,63.90
218,340,2784,60.64,63.90
219,330,2801,60.64,63.90
219,319,2817,60.64,63.90
221,310,2834,60.64,63.90
222,300,2850,60.64,63.90
225,291,2865,58.01,66.45
227,282,2882,58.01,66.45
231,273,2898,58.01,66.45
234,264,2916,58.01,66.45
240,256,2935,58.01,66.45
245,248,2951,58.01,66.45
251,240,2968,55.46,68.38
258,233,2983,55.46,68.38
265,226,2999,55.46,68.38
272,219,3016,55.46,68.38
280,213,3032,55.46,68.38
286,208,3049,55.46,68.38
294,203,3065,53.53,69.17
302,198,3081,53.53,69.17
312,194,3097,53.53,69.17
321,190,3113,53.53,69.17
330,186,3129,53.53,69.17
339,182,3147,53.53,69.17
349,179,3162,52.38,69.26
358,176,3180,52.38,69.26
368,174,3195,52.38,69.26
378,172,3211,52.38,69.26
386,170,3228,52.38,69.26
396,167,3244,52.38,69.26
406,166,3262,52.38,69.26
414,165,3279,51.94,69.08
423,164,3294,51.94,69.08
432,163,3312,51.94,69.08
440,164,3327,51.94,69.08
448,164,3344,51.94,69.08
456,166,3362,51.94,69.08
461,166,3376,51.68,69.08
467,167,3393,51.68,69.08
475,170,3410,51.68,69.08
482,171,3426,51.68,69.08
488,174,3441,51.68,69.08
491,174,3458,51.68,69.08
494,176,3475,51.68,68.64
502,179,3491,51.68,68.64
508,182,3508,51.68,68.64
514,185,3524,51.68,68.64
521,188,3541,51.68,68.64
527,191,3558,51.68,68.64
534,195,3575,51.68,67.68
543,200,3591,51.68,67.68
546,201,3607,51.68,67.68
554,205,3624,51.68,67.68
565,209,3642,51.68,67.68
575,217,3658,51.68,67.68
582,222,3675,52.21,66.18
590,229,3691,52.21,66.18
598,233,3708,52.21,66.18
604,241,3724,52.21,66.18
610,249,3742,52.21,66.18
618,259,3759,52.21,66.18
620,265,3774,54.05,64.42
625,278,3794,54.05,64.42
628,286,3809,54.05,64.42
629,293,3825,54.05,64.42
630,307,3842,54.05,64.42
631,317,3858,54.05,64.42
631,327,3876,56.95,61.00
632,338,3893,56.95,61.00
634,350,3909,56.95,61.00
634,362,3926,56.95,61.00
635,374,3942,56.95,61.00
635,386,3959,56.95,61.00
636,398,3974,60.03,58.36
638,410,3992,60.03,58.36
638,421,4007,60.03,58.36
639,432,4025,60.03,58.36
640,442,4042,60.03,58.36
641,452,4059,60.03,58.36
641,462,4075,63.72,55.81
642,469,4091,63.72,55.81
642,478,4108,63.72,55.81
643,486,4125,63.72,55.81
643,494,4141,63.72,55.81
643,502,4159,63.72,55.81
642,510,4174,63.72,55.81
642,518,4191,66.80,54.14
640,526,4207,66.80,54.14
638,534,4223,66.80,54.14
636,539,4239,66.80,54.14
631,547,4255,66.80,54.14
626,554,4273,66.80,54.14
621,562,4289,68.91,53.09
617,566,4306,68.91,53.09
611,572,4323,68.91,53.09
600,582,4339,68.91,53.09
590,589,4356,68.91,53.09
581,596,4372,68.91,53.09
569,603,4389,70.58,52.73
556,610,4405,70.58,52.73
542,618,4422,70.58,52.73
529,626,4439,70.58,52.73
514,632,4456,70.58,52.73
498,638,4473,70.58,52.73
482,645,4490,72.07,53.17
466,650,4506,72.07,53.17
448,655,4523,72.07,53.17
426,661,4541,72.07,53.17
415,662,4556,72.07,53.17
398,666,4572,72.07,53.17
381,667,4588,72.51,54.32
363,669,4604,72.51,54.32
347,670,4620,72.51,54.32
330,670,4636,72.51,54.32
314,669,4652,72.51,54.32
305,668,4667,72.51,54.32
290,667,4684,72.51,54.32
274,666,4699,72.51,56.16
261,664,4718,72.51,56.16
247,662,4734,72.51,56.16
233,659,4750,72.51,56.16
221,656,4767,72.51,56.16
208,652,4785,72.51,56.16
194,646,4804,72.42,57.04
186,642,4817,72.42,57.04
176,636,4834,72.42,57.04
166,629,4851,72.42,57.04
157,620,4868,72.42,57.04
149,610,4885,72.42,57.04
141,599,4902,71.46,59.50
133,588,4918,71.46,59.50
126,574,4935,71.46,59.50
117,562,4951,71.46,59.50
111,546,4967,71.46,59.50
104,531,4984,71.46,59.50
98,515,5001,68.20,62.93
94,500,5018,68.20,62.93
89,484,5034,68.20,62.93
86,473,5049,68.20,62.93
82,457,5065,68.20,62.93
78,440,5082,68.20,62.93
76,423,5100,64.07,67.68
74,406,5115,64.07,67.68
74,390,5131,64.07,67.68
75,373,5148,64.07,67.68
77,355,5164,64.07,67.68
79,339,5180,64.07,67.68
82,322,5197,59.94,72.25
87,307,5214,59.94,72.25
92,291,5231,59.94,72.25
98,277,5248,59.94,72.25
104,262,5264,59.94,72.25
110,252,5279,59.94,72.25
117,238,5296,55.90,75.23
126,225,5312,55.90,75.23
136,211,5329,55.90,75.23
146,199,5346,55.90,75.23
157,187,5364,55.90,75.23
167,175,5381,55.90,75.23
179,165,5396,52.47,76.73
190,154,5413,52.47,76.73
202,144,5430,52.47,76.73
214,136,5446,52.47,76.73
226,127,5463,52.47,76.73
239,117,5481,52.47,76.73
252,111,5498,49.75,77.17
265,104,5514,49.75,77.17
278,97,5531,49.75,77.17
291,90,5547,49.75,77.17
304,83,5564,49.75,77.17
318,77,5580,49.75,77.17
331,70,5597,47.72,76.90
345,65,5614,47.72,76.90
354,62,5629,47.72,76.90
371,56,5647,47.72,76.90
380,54,5662,47.72,76.90
392,51,5677,47.72,76.90
405,49,5693,47.72,76.90
416,47,5710,46.49,76.46
428,46,5726,46.49,76.46
439,45,5744,46.49,76.46
450,46,5760,46.49,76.46
462,46,5777,46.49,76.46
471,49,5795,46.49,76.46
483,51,5811,46.41,75.50
494,55,5828,46.41,75.50
503,58,5844,46.41,75.50
513,63,5861,46.41,75.50
523,67,5877,46.41,75.50
533,72,5894,46.41,75.50
543,77,5911,46.41,73.83
554,82,5927,46.41,73.83
564,86,5944,46.41,73.83
575,92,5959,46.41,73.83
586,98,5977,46.41,73.83
597,104,5993,46.41,73.83
608,110,6009,46.93,71.02
618,116,6027,46.93,71.02
630,123,6042,46.93,71.02
641,130,6060,46.93,71.02
651,138,6075,46.93,71.02
662,145,6092,46.93,71.02
674,153,6108,48.69,67.85
684,161,6126,48.69,67.85
695,170,6142,48.69,67.85
705,178,6158,48.69,67.85
714,187,6174,48.69,67.85
724,198,6190,48.69,67.85
732,207,6207,50.98,63.81
740,220,6223,50.98,63.81
747,233,6239,50.98,63.81
754,246,6256,50.98,63.81
758,259,6273,50.98,63.81
764,271,6290,50.98,63.81
770,284,6306,54.67,59.24
774,297,6323,54.67,59.24
777,310,6338,54.67,59.24
778,322,6354,54.67,59.24
780,336,6373,54.67,59.24
781,347,6389,54.67,59.24
782,359,6404,54.67,59.24
783,370,6423,58.62,56.95
783,382,6439,58.62,56.95
784,395,6455,58.62,56.95
784,408,6471,58.62,56.95
785,419,6487,58.62,56.95
786,432,6503,58.62,56.95
787,442,6520,63.11,53.35
789,454,6537,63.11,53.35
790,466,6553,63.11,53.35
790,478,6569,63.11,53.35
790,489,6587,63.11,53.35
790,501,6604,63.11,53.35
787,517,6621,66.62,51.86
785,525,6638,66.62,51.86
780,542,6657,66.62,51.86
774,556,6672,66.62,51.86
767,570,6689,66.62,51.86
760,582,6705,66.62,51.86
751,596,6721,70.58,50.10
741,610,6738,70.58,50.10
730,623,6755,70.58,50.10
718,637,6771,70.58,50.10
704,651,6787,70.58,50.10
690,665,6804,70.58,50.10
675,679,6821,74.36,48.96
661,694,6838,74.36,48.96
645,710,6855,74.36,48.96
630,726,6870,74.36,48.96
614,742,6886,74.36,48.96
598,756,6902,74.36,48.96
582,771,6920,77.87,48.52
566,783,6938,77.87,48.52
550,793,6952,77.87,48.52
