x,y,timestamp,encoder_1_deg,encoder_2_deg
410,401,395,58.62,63.02
410,401,407,58.62,63.02
410,401,424,58.62,63.02
410,401,442,58.62,63.02
410,401,459,58.62,63.02
410,401,476,58.71,63.02
411,401,492,58.71,63.02
411,402,510,58.71,63.02
412,402,526,58.71,63.02
414,403,542,58.71,63.02
414,405,559,58.71,63.02
415,406,577,58.62,63.02
415,408,592,58.62,63.02
416,410,610,58.62,63.02
417,411,626,58.62,63.02
417,413,642,58.62,63.02
417,414,659,58.62,63.02
417,417,676,58.62,63.11
417,419,693,58.62,63.11
417,421,709,58.62,63.11
417,425,725,58.62,63.11
416,427,742,58.62,63.11
414,430,759,58.62,63.11
412,433,776,58.71,62.93
410,436,792,58.71,62.93
408,439,808,58.71,62.93
405,442,825,58.71,62.93
402,444,841,58.71,62.93
399,446,858,58.71,62.93
396,448,874,58.89,62.49
393,448,891,58.89,62.49
390,448,908,58.89,62.49
386,448,923,58.89,62.49
382,448,942,58.89,62.49
378,448,958,58.89,62.49
374,448,975,58.89,62.93
370,446,992,58.89,62.93
366,446,1009,58.89,62.93
361,444,1024,58.89,62.93
358,442,1040,58.89,62.93
354,441,1055,58.89,62.93
349,437,1074,58.89,63.63
345,434,1092,58.89,63.63
342,430,1109,58.89,63.63
338,426,1126,58.89,63.63
336,421,1141,58.89,63.63
331,416,1158,58.89,63.63
330,413,1174,58.80,64.86
326,409,1189,58.80,64.86
323,405,1206,58.80,64.86
321,401,1222,58.80,64.86
318,398,1238,58.80,64.86
316,394,1255,58.80,64.86
314,391,1272,58.80,64.86
313,387,1288,57.92,66.01
312,383,1306,57.92,66.01
312,379,1322,57.92,66.01
312,374,1338,57.92,66.01
313,370,1356,57.92,66.01
314,364,1372,57.92,66.01
317,358,1388,56.78,67.24
319,352,1405,56.78,67.24
322,346,1422,56.78,67.24
326,340,1438,56.78,67.24
329,334,1455,56.78,67.24
333,327,1472,56.78,67.24
336,323,1486,55.37,68.20
342,316,1505,55.37,68.20
347,310,1522,55.37,68.20
352,306,1540,55.37,68.20
358,300,1557,55.37,68.20
362,298,1570,55.37,68.20
370,292,1587,54.05,68.82
378,287,1604,54.05,68.82
381,286,1620,54.05,68.82
391,282,1637,54.05,68.82
402,279,1652,54.05,68.82
410,278,1669,54.05,68.82
415,278,1685,53.35,68.82
423,277,1701,53.35,68.82
431,277,1718,53.35,68.82
437,278,1734,53.35,68.82
442,278,1750,53.35,68.82
452,281,1767,53.35,68.82
459,282,1784,53.44,68.29
466,284,1801,53.44,68.29
467,285,1815,53.44,68.29
480,290,1834,53.44,68.29
482,291,1849,53.44,68.29
486,293,1866,53.44,68.29
492,298,1884,53.35,67.06
498,304,1900,53.35,67.06
504,310,1917,53.35,67.06
509,315,1934,53.35,67.06
514,322,1950,53.35,67.06
520,331,1966,53.35,67.06
526,342,1982,53.35,67.06
528,346,1997,53.96,65.39
530,354,2013,53.96,65.39
533,363,2030,53.96,65.39
534,371,2046,53.96,65.39
535,380,2063,53.96,65.39
535,390,2079,53.96,65.39
536,400,2095,55.99,62.58
536,412,2114,55.99,62.58
537,417,2130,55.99,62.58
536,429,2146,55.99,62.58
534,442,2164,55.99,62.58
533,451,2181,55.99,62.58
531,459,2197,58.54,61.79
529,467,2214,58.54,61.79
526,477,2231,58.54,61.79
522,485,2247,58.54,61.79
518,494,2265,58.54,61.79
512,502,2282,58.54,61.79
506,510,2298,60.47,59.68
501,518,2315,60.47,59.68
494,523,2333,60.47,59.68
487,530,2349,60.47,59.68
480,536,2365,60.47,59.68
471,540,2382,60.47,59.68
463,543,2399,62.14,59.59
453,546,2415,62.14,59.59
441,550,2434,62.14,59.59
434,550,2449,62.14,59.59
423,551,2465,62.14,59.59
414,551,2481,62.14,59.59
402,551,2498,62.23,59.41
391,551,2514,62.23,59.41
380,550,2531,62.23,59.41
370,549,2546,62.23,59.41
358,546,2563,62.23,59.41
348,544,2579,62.23,59.41
337,541,2597,62.14,60.12
326,538,2613,62.14,60.12
315,534,2630,62.14,60.12
305,528,2646,62.14,60.12
295,522,2663,62.14,60.12
285,517,2679,62.14,60.12
275,510,2696,61.96,63.28
269,505,2711,61.96,63.28
261,496,2728,61.96,63.28
253,488,2744,61.96,63.28
246,480,2762,61.96,63.28
240,469,2779,61.96,63.28
233,461,2795,60.12,66.01
228,446,2813,60.12,66.01
226,439,2829,60.12,66.01
222,428,2845,60.12,66.01
220,417,2862,60.12,66.01
218,406,2879,60.12,66.01
216,394,2895,60.12,66.01
216,383,2910,57.22,68.91
217,371,2927,57.22,68.91
218,359,2945,57.22,68.91
219,346,2961,57.22,68.91
222,334,2978,57.22,68.91
225,323,2995,54.14,71.46
229,312,3011,54.14,71.46
233,301,3029,54.14,71.46
238,290,3045,54.14,71.46
243,279,3062,54.14,71.46
249,270,3078,54.14,71.46
255,260,3095,54.14,71.46
