x,y,timestamp,encoder_1_deg,encoder_2_deg
442,173,3275,44.12,71.28
452,173,3292,44.12,71.28
461,172,3308,44.12,71.28
469,173,3323,44.12,71.28
478,173,3342,44.12,71.28
487,174,3358,44.12,71.28
496,175,3375,44.03,70.31
505,178,3392,44.03,70.31
514,180,3408,44.03,70.31
522,183,3426,44.03,70.31
534,190,3445,44.03,70.31
543,194,3462,44.03,70.31
552,200,3479,44.03,69.70
560,206,3495,44.03,69.70
569,214,3512,44.03,69.70
578,222,3528,44.03,69.70
586,230,3544,44.03,69.70
594,238,3561,44.03,69.70
602,247,3577,44.47,67.24
609,256,3594,44.47,67.24
614,266,3610,44.47,67.24
621,276,3627,44.47,67.24
625,282,3641,44.47,67.24
631,292,3658,44.47,67.24
639,306,3676,46.49,65.65
644,316,3693,46.49,65.65
648,326,3709,46.49,65.65
652,338,3726,46.49,65.65
655,345,3739,46.49,65.65
660,358,3758,46.49,65.65
662,366,3772,46.49,65.65
666,377,3789,49.13,63.02
666,393,3808,49.13,63.02
666,401,3822,49.13,63.02
666,413,3838,49.13,63.02
665,430,3856,49.13,63.02
665,438,3869,49.13,63.02
663,450,3887,52.65,61.08
662,462,3903,52.65,61.08
658,473,3919,52.65,61.08
656,484,3936,52.65,61.08
653,494,3953,52.65,61.08
649,507,3971,52.65,61.08
646,514,3986,55.99,61.26
642,522,4002,55.99,61.26
638,530,4019,55.99,61.26
633,539,4036,55.99,61.26
624,551,4054,55.99,61.26
617,561,4070,55.99,61.26
613,567,4086,58.97,61.61
606,576,4101,58.97,61.61
598,585,4118,58.97,61.61
590,594,4135,58.97,61.61
582,604,4151,58.97,61.61
574,613,4167,58.97,61.61
564,622,4183,61.88,61.35
556,630,4200,61.88,61.35
543,641,4220,61.88,61.35
534,649,4235,61.88,61.35
524,655,4253,61.88,61.35
517,658,4267,61.88,61.35
506,663,4283,64.07,61.00
496,668,4301,64.07,61.00
485,672,4316,64.07,61.00
473,676,4331,64.07,61.00
460,680,4350,64.07,61.00
446,682,4367,64.07,61.00
435,684,4382,64.07,61.00
421,686,4399,65.13,61.08
410,686,4415,65.13,61.08
396,687,4432,65.13,61.08
382,687,4448,65.13,61.08
368,686,4465,65.13,61.08
355,686,4482,65.13,61.08
341,683,4498,65.30,61.52
327,681,4515,65.30,61.52
314,678,4531,65.30,61.52
300,674,4548,65.30,61.52
286,670,4565,65.30,61.52
273,667,4582,65.30,61.52
260,662,4598,65.48,60.91
248,658,4616,65.48,60.91
235,653,4632,65.48,60.91
223,647,4649,65.48,60.91
211,641,4666,65.48,60.91
202,635,4682,65.48,60.91
190,629,4699,65.04,61.26
181,622,4716,65.04,61.26
172,614,4731,65.04,61.26
162,606,4749,65.04,61.26
154,599,4765,65.04,61.26
146,591,4781,65.04,61.26
138,582,4798,63.11,65.04
131,572,4815,63.11,65.04
125,562,4831,63.11,65.04
119,551,4848,63.11,65.04
113,541,4864,63.11,65.04
108,530,4882,63.11,65.04
104,522,4897,60.64,68.29
101,510,4913,60.64,68.29
98,498,4929,60.64,68.29
96,486,4946,60.64,68.29
94,473,4963,60.64,68.29
94,462,4980,60.64,68.29
94,448,4997,57.48,71.10
94,434,5013,57.48,71.10
95,419,5030,57.48,71.10
96,403,5046,57.48,71.10
98,387,5063,57.48,71.10
100,371,5080,57.48,71.10
102,356,5096,53.88,74.53
104,341,5114,53.88,74.53
105,326,5131,53.88,74.53
107,312,5147,53.88,74.53
109,298,5164,53.88,74.53
110,290,5180,53.88,74.53
113,272,5197,53.88,74.53
114,263,5212,50.01,77.87
116,250,5230,50.01,77.87
119,236,5247,50.01,77.87
122,225,5263,50.01,77.87
125,211,5280,50.01,77.87
127,201,5296,50.01,77.87
130,190,5313,46.93,80.51
134,178,5330,46.93,80.51
139,168,5347,46.93,80.51
145,157,5363,46.93,80.51
150,148,5379,46.93,80.51
155,140,5397,46.93,80.51
161,132,5414,44.12,84.64
168,125,5430,44.12,84.64
177,117,5446,44.12,84.64
185,114,5463,44.12,84.64
194,109,5481,44.12,84.64
206,104,5497,44.12,84.64
217,101,5513,42.19,85.25
230,96,5530,42.19,85.25
243,92,5547,42.19,85.25
258,88,5563,42.19,85.25
272,86,5580,42.19,85.25
288,82,5596,42.19,85.25
303,79,5614,41.31,84.81
319,76,5630,41.31,84.81
335,73,5646,41.31,84.81
351,70,5664,41.31,84.81
366,68,5681,41.31,84.81
382,66,5697,41.31,84.81
398,64,5715,40.34,84.46
413,62,5731,40.34,84.46
429,60,5747,40.34,84.46
444,58,5763,40.34,84.46
454,58,5779,40.34,84.46
473,58,5796,40.34,84.46
489,57,5814,39.73,84.64
498,57,5829,39.73,84.64
517,58,5847,39.73,84.64
530,58,5864,39.73,84.64
538,60,5879,39.73,84.64
554,62,5896,39.73,84.64
566,66,5914,39.64,83.58
579,70,5930,39.64,83.58
589,76,5947,39.64,83.58
600,83,5964,39.64,83.58
610,90,5980,39.64,83.58
619,97,5996,39.64,83.58
630,105,6012,39.55,79.72
638,114,6030,39.55,79.72
646,123,6047,39.55,79.72
654,134,6063,39.55,79.72
662,144,6079,39.55,79.72
670,154,6096,39.55,79.72
678,166,6112,40.52,76.03
686,176,6129,40.52,76.03
694,186,6145,40.52,76.03
701,197,6163,40.52,76.03
709,208,6179,40.52,76.03
716,221,6196,40.52,76.03
723,233,6213,40.52,76.03
729,246,6229,43.59,73.12
735,259,6245,43.59,73.12
742,271,6262,43.59,73.12
748,285,6278,43.59,73.12
753,298,6296,43.59,73.12
758,312,6312,43.59,73.12
762,325,6328,47.29,65.83
769,342,6346,47.29,65.83
774,355,6363,47.29,65.83
778,369,6380,47.29,65.83
780,382,6397,47.29,65.83
782,396,6414,47.29,65.83
784,410,6430,51.06,63.37
785,425,6446,51.06,63.37
786,438,6463,51.06,63.37
785,454,6479,51.06,63.37
784,467,6496,51.06,63.37
782,483,6513,51.06,63.37
780,498,6530,55.11,59.94
777,513,6546,55.11,59.94
772,527,6563,55.11,59.94
766,542,6580,55.11,59.94
760,557,6597,55.11,59.94
754,573,6613,55.11,59.94
742,594,6631,59.59,58.18
730,611,6648,59.59,58.18
719,628,6665,59.59,58.18
706,644,6680,59.59,58.18
693,661,6697,59.59,58.18
678,678,6713,59.59,58.18
664,694,6730,64.69,55.72
649,710,6747,64.69,55.72
635,726,6765,64.69,55.72
622,738,6781,64.69,55.72
