x,y,timestamp,encoder_1_deg,encoder_2_deg
506,326,1575,53.09,65.13
511,330,1590,53.09,65.13
516,337,1606,53.09,65.13
520,342,1623,53.09,65.13
524,348,1640,53.09,65.13
528,356,1656,53.53,63.90
531,366,1673,53.53,63.90
534,375,1689,53.53,63.90
534,382,1706,53.53,63.90
534,390,1722,53.53,63.90
534,398,1739,53.53,63.90
534,407,1755,55.28,62.58
533,416,1771,55.28,62.58
531,426,1788,55.28,62.58
529,434,1805,55.28,62.58
526,442,1821,55.28,62.58
523,450,1837,55.28,62.58
519,458,1855,57.74,61.08
514,467,1872,57.74,61.08
507,477,1889,57.74,61.08
498,488,1905,57.74,61.08
494,494,1921,57.74,61.08
484,505,1940,57.74,61.08
478,510,1955,57.74,61.08
469,518,1970,60.21,60.03
459,524,1986,60.21,60.03
448,531,2001,60.21,60.03
438,537,2018,60.21,60.03
427,542,2036,60.21,60.03
416,545,2051,60.21,60.03
405,548,2069,61.52,59.85
394,550,2087,61.52,59.85
378,551,2105,61.52,59.85
366,551,2122,61.52,59.85
358,551,2136,61.52,59.85
347,551,2153,61.52,59.85
335,550,2169,61.88,60.64
323,548,2186,61.88,60.64
312,546,2203,61.88,60.64
301,543,2220,61.88,60.64
289,540,2237,61.88,60.64
274,535,2255,61.88,60.64
267,533,2270,61.88,62.49
257,528,2285,61.88,62.49
247,522,2302,61.88,62.49
239,516,2318,61.88,62.49
231,510,2335,61.88,62.49
223,502,2351,61.88,62.49
217,494,2369,61.44,63.11
211,484,2385,61.44,63.11
208,473,2401,61.44,63.11
205,467,2417,61.44,63.11
201,455,2435,61.44,63.11
199,448,2449,61.44,63.11
198,438,2465,58.97,64.86
197,426,2482,58.97,64.86
198,415,2498,58.97,64.86
198,404,2514,58.97,64.86
200,393,2531,58.97,64.86
202,381,2547,58.97,64.86
205,370,2564,56.16,66.53
208,357,2581,56.16,66.53
213,345,2599,56.16,66.53
218,334,2616,56.16,66.53
222,322,2632,56.16,66.53
227,311,2650,56.16,66.53
233,300,2666,53.17,68.55
238,290,2682,53.17,68.55
242,280,2699,53.17,68.55
248,270,2716,53.17,68.55
254,261,2734,53.17,68.55
260,253,2749,53.17,68.55
266,244,2766,50.45,69.87
271,234,2784,50.45,69.87
277,230,2800,50.45,69.87
285,221,2817,50.45,69.87
292,214,2834,50.45,69.87
297,209,2850,50.45,69.87
306,202,2867,50.45,69.87
315,196,2884,48.43,70.58
324,190,2902,48.43,70.58
330,186,2915,48.43,70.58
339,182,2932,48.43,70.58
350,178,2947,48.43,70.58
359,175,2965,48.43,70.58
370,173,2981,46.67,70.49
381,171,2998,46.67,70.49
396,170,3017,46.67,70.49
408,169,3034,46.67,70.49
416,168,3048,46.67,70.49
432,168,3067,46.67,70.49
440,169,3081,46.32,70.22
452,170,3097,46.32,70.22
465,172,3114,46.32,70.22
476,174,3131,46.32,70.22
489,178,3147,46.32,70.22
500,182,3163,46.32,70.22
513,187,3181,46.32,68.29
525,193,3197,46.32,68.29
535,198,3215,46.32,68.29
546,205,3231,46.32,68.29
557,211,3248,46.32,68.29
568,219,3263,46.32,68.29
580,227,3279,46.49,65.48
590,233,3296,46.49,65.48
599,242,3311,46.49,65.48
608,252,3328,46.49,65.48
615,262,3345,46.49,65.48
622,272,3361,46.49,65.48
630,283,3378,48.34,63.02
635,294,3396,48.34,63.02
640,307,3412,48.34,63.02
644,319,3429,48.34,63.02
647,332,3444,48.34,63.02
650,346,3462,48.34,63.02
651,359,3478,51.68,61.79
652,373,3494,51.68,61.79
653,386,3512,51.68,61.79
653,405,3529,51.68,61.79
653,417,3546,51.68,61.79
652,432,3562,51.68,61.79
651,441,3577,51.68,61.79
649,458,3595,55.99,59.94
648,471,3611,55.99,59.94
646,484,3628,55.99,59.94
645,496,3646,55.99,59.94
642,508,3661,55.99,59.94
638,520,3678,55.99,59.94
634,533,3694,60.21,58.54
630,546,3711,60.21,58.54
623,558,3728,60.21,58.54
617,570,3744,60.21,58.54
610,582,3760,60.21,58.54
602,593,3775,60.21,58.54
594,602,3793,63.90,58.10
586,612,3808,63.90,58.10
577,621,3827,63.90,58.10
566,628,3842,63.90,58.10
556,635,3858,63.90,58.10
545,642,3875,63.90,58.10
533,648,3891,66.18,58.01
520,654,3908,66.18,58.01
507,658,3925,66.18,58.01
494,663,3942,66.18,58.01
479,667,3958,66.18,58.01
465,670,3975,66.18,58.01
448,674,3992,67.59,58.10
434,676,4008,67.59,58.10
417,678,4024,67.59,58.10
402,679,4041,67.59,58.10
385,679,4057,67.59,58.10
368,680,4073,67.59,58.10
351,679,4091,67.94,58.89
334,678,4107,67.94,58.89
317,676,4124,67.94,58.89
301,674,4141,67.94,58.89
284,670,4157,67.94,58.89
268,667,4174,67.94,58.89
253,664,4192,67.85,59.59
238,660,4208,67.85,59.59
223,656,4224,67.85,59.59
209,651,4241,67.85,59.59
197,646,4258,67.85,59.59
186,640,4274,67.85,59.59
178,636,4290,67.68,59.77
167,630,4307,67.68,59.77
158,621,4323,67.68,59.77
148,608,4342,67.68,59.77
143,602,4357,67.68,59.77
137,590,4373,67.68,59.77
130,578,4390,67.68,59.77
126,564,4407,65.92,63.46
122,550,4423,65.92,63.46
116,534,4439,65.92,63.46
113,518,4456,65.92,63.46
110,502,4473,65.92,63.46
107,491,4489,65.92,63.46
104,473,4504,62.67,67.68
102,457,4521,62.67,67.68
100,439,4537,62.67,67.68
98,421,4554,62.67,67.68
97,404,4570,62.67,67.68
96,386,4586,62.67,67.68
96,375,4601,58.54,72.16
96,358,4617,58.54,72.16
97,341,4634,58.54,72.16
98,324,4651,58.54,72.16
101,308,4667,58.54,72.16
103,292,4685,58.54,72.16
107,276,4702,54.14,76.29
112,261,4719,54.14,76.29
117,246,4734,54.14,76.29
124,231,4751,54.14,76.29
130,217,4768,54.14,76.29
139,203,4783,54.14,76.29
148,190,4800,50.45,79.80
157,176,4817,50.45,79.80
167,164,4834,50.45,79.80
179,151,4851,50.45,79.80
186,144,4866,50.45,79.80
203,129,4883,50.45,79.80
211,121,4899,47.11,82.27
226,111,4915,47.11,82.27
240,101,4932,47.11,82.27
255,91,4949,47.11,82.27
270,84,4965,47.11,82.27
287,76,4981,47.11,82.27
304,69,4998,47.11,82.27
322,63,5015,44.56,82.44
339,58,5031,44.56,82.44
358,55,5048,44.56,82.44
378,51,5065,44.56,82.44
398,48,5080,44.56,82.44
419,45,5098,44.56,82.44
440,44,5115,43.15,82.53
462,43,5131,43.15,82.53
482,45,5147,43.15,82.53
502,47,5163,43.15,82.53
516,50,5178,43.15,82.53
542,57,5197,43.15,82.53
554,61,5211,42.80,81.91
572,69,5227,42.80,81.91
589,78,5245,42.80,81.91
606,89,5260,42.80,81.91
621,99,5278,42.80,81.91
636,112,5294,42.80,81.91
649,125,5311,42.98,80.33
666,144,5329,42.98,80.33
677,159,5346,42.98,80.33
688,175,5361,42.98,80.33
698,192,5378,42.98,80.33
708,208,5394,42.98,80.33
717,227,5411,46.49,78.05
725,246,5428,46.49,78.05
732,266,5443,46.49,78.05
738,286,5459,46.49,78.05
742,300,5475,46.49,78.05
750,328,5493,46.49,78.05
754,349,5510,51.77,75.06
758,370,5526,51.77,75.06
760,391,5545,51.77,75.06
762,413,5560,51.77,75.06
762,442,5578,51.77,75.06
762,456,5593,51.77,75.06
760,478,5608,57.74,71.37
758,498,5625,57.74,71.37
754,521,5641,57.74,71.37
750,543,5658,57.74,71.37
745,565,5674,57.74,71.37
738,586,5690,57.74,71.37
726,615,5708,57.74,71.37
718,636,5724,64.07,68.03
708,656,5741,64.07,68.03
698,674,5759,64.07,68.03
689,691,5775,64.07,68.03
680,705,5792,64.07,68.03
672,716,5808,64.07,68.03
665,723,5825,69.52,65.83
