x,y,timestamp,encoder_1_deg,encoder_2_deg
414,400,251,66.36,58.27
413,400,266,66.36,58.27
413,400,284,66.36,58.27
414,400,301,66.36,58.27
414,401,317,66.36,58.27
414,402,335,66.36,58.27
416,403,351,66.36,58.27
417,404,367,66.36,58.27
417,406,384,66.36,58.27
417,406,401,66.36,58.27
417,409,417,66.36,58.27
417,410,434,66.36,58.18
419,413,449,66.36,58.18
417,415,467,66.36,58.18
417,417,483,66.36,58.18
417,421,500,66.36,58.18
415,425,516,66.36,58.18
414,427,533,66.36,58.10
412,430,550,66.36,58.10
410,431,565,66.36,58.10
408,434,583,66.36,58.10
405,436,600,66.36,58.10
403,437,614,66.36,58.10
400,438,631,66.45,58.10
397,441,648,66.45,58.10
393,442,666,66.45,58.10
390,442,682,66.45,58.10
388,442,698,66.45,58.10
385,444,716,66.45,58.10
382,444,733,66.45,58.18
379,444,750,66.45,58.18
376,442,767,66.45,58.18
373,442,784,66.45,58.18
370,442,801,66.45,58.18
366,441,817,66.45,58.18
363,439,833,66.45,58.45
360,438,850,66.45,58.45
358,436,867,66.45,58.45
355,434,885,66.45,58.45
353,431,901,66.45,58.45
350,429,918,66.45,58.45
349,426,934,66.27,58.97
346,423,951,66.27,58.97
344,421,968,66.27,58.97
342,417,985,66.27,58.97
339,415,1002,66.27,58.97
337,412,1018,66.27,58.97
334,410,1035,66.27,59.68
332,406,1051,66.27,59.68
330,403,1068,66.27,59.68
328,401,1085,66.27,59.68
326,398,1101,66.27,59.68
325,395,1117,66.27,59.68
323,391,1134,65.92,60.38
322,388,1152,65.92,60.38
322,386,1165,65.92,60.38
321,381,1183,65.92,60.38
320,377,1202,65.92,60.38
320,373,1218,65.92,60.38
321,369,1233,64.95,61.26
322,364,1250,64.95,61.26
323,360,1267,64.95,61.26
325,355,1284,64.95,61.26
327,350,1300,64.95,61.26
330,346,1318,64.95,61.26
332,342,1334,63.90,61.88
335,338,1351,63.90,61.88
338,333,1367,63.90,61.88
341,330,1384,63.90,61.88
345,326,1400,63.90,61.88
349,322,1416,63.90,61.88
353,318,1434,62.75,62.14
358,314,1451,62.75,62.14
360,312,1465,62.75,62.14
364,309,1483,62.75,62.14
369,306,1499,62.75,62.14
373,303,1516,62.75,62.14
378,300,1531,62.75,62.14
382,298,1548,62.05,62.14
385,296,1565,62.05,62.14
389,294,1582,62.05,62.14
393,293,1599,62.05,62.14
397,292,1614,62.05,62.14
400,292,1631,62.05,62.14
404,292,1648,61.88,62.05
408,291,1665,61.88,62.05
411,292,1681,61.88,62.05
414,292,1698,61.88,62.05
417,293,1713,61.88,62.05
421,293,1731,61.88,62.05
426,294,1748,61.88,61.61
429,295,1766,61.88,61.61
433,296,1781,61.88,61.61
436,298,1798,61.88,61.61
439,300,1815,61.88,61.61
442,302,1832,61.88,61.61
446,304,1849,61.88,61.08
450,306,1866,61.88,61.08
454,307,1883,61.88,61.08
458,310,1899,61.88,61.08
462,311,1915,61.88,61.08
466,313,1933,61.88,61.08
469,314,1948,61.96,60.29
473,315,1965,61.96,60.29
478,316,1981,61.96,60.29
483,317,1998,61.96,60.29
487,318,2014,61.96,60.29
492,318,2031,61.96,60.29
494,320,2047,61.88,59.68
498,321,2064,61.88,59.68
502,322,2081,61.88,59.68
506,325,2097,61.88,59.68
510,326,2115,61.88,59.68
514,329,2131,61.88,59.68
517,332,2148,61.96,59.06
520,334,2164,61.96,59.06
522,338,2182,61.96,59.06
525,340,2198,61.96,59.06
527,343,2215,61.96,59.06
530,346,2233,61.96,59.06
531,350,2250,62.23,58.54
534,354,2268,62.23,58.54
535,358,2284,62.23,58.54
