x,y,timestamp,encoder_1_deg,encoder_2_deg
413,399,337,55.37,63.63
413,399,350,55.37,63.63
413,399,367,55.37,63.63
413,399,383,55.37,63.63
414,400,401,55.37,63.37
414,401,417,55.37,63.37
415,402,433,55.37,63.37
416,405,451,55.37,63.37
416,408,467,55.37,63.37
416,413,485,55.37,63.37
416,417,502,55.46,63.19
416,421,518,55.46,63.19
415,425,534,55.46,63.19
414,429,551,55.46,63.19
410,433,567,55.46,63.19
406,436,584,55.46,63.19
402,439,601,55.46,63.46
394,442,620,55.46,63.46
388,444,635,55.46,63.46
384,444,651,55.46,63.46
377,442,670,55.46,63.46
373,442,684,55.46,63.46
367,441,701,55.46,63.37
361,438,718,55.46,63.37
354,436,734,55.46,63.37
349,433,752,55.46,63.37
343,430,767,55.46,63.37
338,426,783,55.46,63.37
334,421,800,55.46,64.51
329,416,816,55.46,64.51
325,411,833,55.46,64.51
321,406,850,55.46,64.51
318,400,866,55.46,64.51
315,393,882,55.46,64.51
314,388,898,55.46,64.51
314,377,917,54.14,66.27
314,366,933,54.14,66.27
317,358,950,54.14,66.27
318,354,966,54.14,66.27
323,344,983,54.14,66.27
328,336,999,54.14,66.27
331,331,1016,51.94,67.85
338,322,1034,51.94,67.85
346,315,1051,51.94,67.85
353,310,1067,51.94,67.85
360,303,1084,51.94,67.85
365,299,1098,51.94,67.85
373,294,1114,49.92,68.91
381,291,1132,49.92,68.91
388,289,1148,49.92,68.91
396,286,1164,49.92,68.91
404,286,1181,49.92,68.91
413,285,1198,49.92,68.91
421,285,1214,49.13,68.64
429,285,1230,49.13,68.64
436,286,1247,49.13,68.64
442,287,1264,49.13,68.64
450,290,1280,49.13,68.64
458,294,1296,49.13,68.64
464,297,1313,49.13,67.50
467,299,1330,49.13,67.50
471,302,1346,49.13,67.50
478,307,1364,49.13,67.50
485,313,1381,49.13,67.50
490,318,1398,49.13,67.50
498,327,1413,49.31,65.57
506,338,1430,49.31,65.57
511,345,1447,49.31,65.57
515,352,1464,49.31,65.57
519,360,1481,49.31,65.57
522,370,1497,49.31,65.57
525,378,1515,50.98,63.46
527,387,1531,50.98,63.46
530,400,1548,50.98,63.46
531,406,1563,50.98,63.46
533,415,1579,50.98,63.46
534,426,1595,50.98,63.46
534,435,1613,50.98,63.46
532,446,1629,53.61,62.23
530,455,1645,53.61,62.23
527,464,1663,53.61,62.23
524,473,1679,53.61,62.23
519,484,1695,53.61,62.23
513,494,1712,53.61,62.23
504,506,1731,56.16,62.31
498,513,1745,56.16,62.31
488,524,1763,56.16,62.31
479,532,1781,56.16,62.31
469,538,1797,56.16,62.31
463,542,1811,56.16,62.31
452,548,1827,58.36,62.49
437,555,1845,58.36,62.49
428,558,1860,58.36,62.49
416,562,1877,58.36,62.49
404,563,1892,58.36,62.49
391,565,1908,58.36,62.49
380,564,1925,58.97,62.58
368,563,1943,58.97,62.58
356,561,1959,58.97,62.58
344,558,1975,58.97,62.58
332,555,1993,58.97,62.58
320,552,2009,58.97,62.58
310,548,2025,58.97,61.96
299,542,2041,58.97,61.96
290,537,2058,58.97,61.96
279,531,2074,58.97,61.96
270,525,2093,58.97,61.96
262,517,2108,58.97,61.96
256,509,2125,58.62,63.46
249,498,2143,58.62,63.46
245,492,2158,58.62,63.46
239,483,2173,58.62,63.46
233,473,2189,58.62,63.46
229,462,2205,58.62,63.46
225,450,2223,56.25,66.97
221,438,2240,56.25,66.97
217,426,2256,56.25,66.97
214,414,2272,56.25,66.97
209,402,2288,56.25,66.97
208,390,2307,56.25,66.97
207,378,2323,56.25,66.97
207,366,2339,53.17,70.31
206,353,2355,53.17,70.31
207,342,2372,53.17,70.31
208,330,2388,53.17,70.31
209,319,2405,53.17,70.31
213,309,2422,53.17,70.31
216,298,2440,50.10,72.95
220,288,2457,50.10,72.95
226,279,2473,50.10,72.95
232,270,2490,50.10,72.95
238,261,2507,50.10,72.95
245,253,2522,50.10,72.95
253,244,2539,47.37,74.71
261,235,2556,47.37,74.71
268,230,2573,47.37,74.71
276,223,2589,47.37,74.71
282,219,2605,47.37,74.71
293,213,2622,47.37,74.71
302,208,2639,45.44,75.32
310,204,2656,45.44,75.32
321,202,2672,45.44,75.32
330,200,2688,45.44,75.32
340,198,2704,45.44,75.32
351,195,2721,45.44,75.32
362,193,2737,44.74,74.79
373,190,2753,44.74,74.79
384,189,2769,44.74,74.79
395,186,2786,44.74,74.79
408,185,2802,44.74,74.79
415,184,2818,44.74,74.79
432,182,2837,44.65,73.65
442,182,2853,44.65,73.65
455,182,2871,44.65,73.65
467,182,2888,44.65,73.65
479,182,2904,44.65,73.65
491,182,2921,44.65,73.65
503,182,2937,44.65,72.86
516,182,2953,44.65,72.86
527,184,2971,44.65,72.86
538,186,2988,44.65,72.86
550,190,3004,44.65,72.86
562,194,3019,44.65,72.86
574,200,3036,44.65,71.10
584,206,3053,44.65,71.10
594,213,3070,44.65,71.10
604,220,3086,44.65,71.10
614,228,3103,44.65,71.10
622,235,3119,44.65,71.10
630,246,3135,44.91,70.40
638,256,3152,44.91,70.40
642,267,3169,44.91,70.40
647,280,3186,44.91,70.40
652,292,3202,44.91,70.40
657,305,3218,44.91,70.40
661,318,3235,47.29,70.22
663,331,3252,47.29,70.22
666,345,3268,47.29,70.22
669,358,3285,47.29,70.22
671,371,3302,47.29,70.22
674,383,3319,47.29,70.22
674,396,3335,47.29,70.22
674,409,3352,51.06,68.47
673,423,3368,51.06,68.47
670,437,3385,51.06,68.47
667,451,3400,51.06,68.47
664,466,3417,51.06,68.47
659,480,3434,51.06,68.47
654,494,3449,55.28,66.18
648,509,3466,55.28,66.18
642,522,3482,55.28,66.18
636,537,3499,55.28,66.18
628,550,3515,55.28,66.18
621,563,3532,55.28,66.18
614,574,3548,59.50,63.19
606,586,3564,59.50,63.19
598,597,3582,59.50,63.19
588,607,3599,59.50,63.19
576,619,3616,59.50,63.19
566,628,3632,59.50,63.19
555,635,3650,62.75,63.37
547,641,3665,62.75,63.37
531,651,3682,62.75,63.37
519,658,3699,62.75,63.37
510,661,3714,62.75,63.37
498,666,3731,62.75,63.37
483,671,3746,64.78,63.19
467,676,3762,64.78,63.19
452,680,3778,64.78,63.19
438,682,3795,64.78,63.19
421,683,3811,64.78,63.19
407,683,3829,64.78,63.19
397,683,3843,64.78,63.19
375,682,3859,65.21,63.46
364,682,3875,65.21,63.46
348,680,3892,65.21,63.46
325,678,3912,65.21,63.46
313,677,3926,65.21,63.46
291,674,3946,65.21,63.46
279,671,3958,65.13,63.46
263,669,3977,65.13,63.46
246,666,3993,65.13,63.46
229,662,4008,65.13,63.46
214,657,4024,65.13,63.46
198,651,4039,65.13,63.46
183,645,4057,65.04,65.13
169,638,4073,65.04,65.13
156,630,4089,65.04,65.13
145,620,4107,65.04,65.13
133,610,4124,65.04,65.13
123,598,4142,65.04,65.13
114,585,4158,63.11,69.87
104,572,4173,63.11,69.87
97,558,4192,63.11,69.87
90,542,4209,63.11,69.87
84,526,4225,63.11,69.87
78,510,4241,63.11,69.87
75,498,4257,59.50,75.06
72,481,4273,59.50,75.06
70,462,4290,59.50,75.06
68,442,4307,59.50,75.06
66,423,4324,59.50,75.06
66,404,4340,59.50,75.06
66,384,4357,55.02,80.16
68,365,4373,55.02,80.16
69,345,4389,55.02,80.16
71,325,4407,55.02,80.16
74,307,4423,55.02,80.16
77,289,4441,55.02,80.16
81,271,4457,50.10,85.87
86,254,4474,50.10,85.87
91,238,4490,50.10,85.87
97,223,4508,50.10,85.87
104,208,4524,50.10,85.87
113,194,4541,50.10,85.87
122,179,4558,45.97,88.51
129,170,4573,45.97,88.51
141,157,4589,45.97,88.51
153,144,4605,45.97,88.51
166,133,4621,45.97,88.51
181,122,4638,45.97,88.51
195,112,4654,45.97,88.51
209,103,4670,42.71,89.21
226,94,4689,42.71,89.21
238,89,4703,42.71,89.21
260,79,4721,42.71,89.21
271,74,4735,42.71,89.21
290,68,4752,42.71,89.21
307,62,4770,40.52,89.03
326,58,4786,40.52,89.03
345,54,4802,40.52,89.03
363,50,4820,40.52,89.03
383,46,4835,40.52,89.03
403,44,4852,40.52,89.03
421,43,4869,39.38,88.77
442,42,4885,39.38,88.77
463,42,4902,39.38,88.77
483,44,4919,39.38,88.77
502,45,4936,39.38,88.77
523,47,4952,39.38,88.77
542,50,4967,39.29,87.45
560,55,4985,39.29,87.45
578,61,5001,39.29,87.45
594,67,5018,39.29,87.45
610,75,5034,39.29,87.45
625,85,5050,39.29,87.45
638,94,5066,39.38,85.17
650,105,5083,39.38,85.17
662,116,5099,39.38,85.17
671,130,5116,39.38,85.17
680,144,5133,39.38,85.17
690,158,5150,39.38,85.17
697,174,5166,39.38,85.17
704,189,5182,41.40,82.62
710,206,5199,41.40,82.62
717,222,5216,41.40,82.62
723,238,5232,41.40,82.62
729,256,5248,41.40,82.62
734,273,5265,41.40,82.62
739,291,5282,46.67,79.98
745,309,5299,46.67,79.98
750,326,5314,46.67,79.98
755,350,5333,46.67,79.98
758,369,5350,46.67,79.98
761,388,5366,46.67,79.98
762,406,5383,51.94,76.99
765,426,5399,51.94,76.99
766,442,5416,51.94,76.99
766,462,5433,51.94,76.99
766,479,5450,51.94,76.99
764,496,5466,51.94,76.99
762,513,5483,57.30,73.74
758,530,5499,57.30,73.74
754,546,5516,57.30,73.74
745,569,5534,57.30,73.74
740,579,5549,57.30,73.74
729,601,5567,57.30,73.74
719,616,5583,62.14,71.19
709,630,5600,62.14,71.19
699,644,5617,62.14,71.19
688,658,5633,62.14,71.19
675,671,5650,62.14,71.19
662,684,5667,62.14,71.19
650,696,5683,66.09,70.58
637,705,5700,66.09,70.58
