x,y,timestamp,encoder_1_deg,encoder_2_deg
459,301,1682,61.52,62.40
464,302,1699,61.52,62.40
467,305,1714,61.52,62.40
473,306,1732,61.52,61.79
478,308,1748,61.52,61.79
482,310,1765,61.52,61.79
487,312,1781,61.52,61.79
492,314,1798,61.52,61.79
496,317,1815,61.52,61.79
501,319,1832,61.44,61.00
505,322,1848,61.44,61.00
507,323,1862,61.44,61.00
514,327,1880,61.44,61.00
517,330,1895,61.44,61.00
522,334,1913,61.44,61.00
525,337,1927,61.79,60.12
529,340,1945,61.79,60.12
534,345,1962,61.79,60.12
538,348,1981,61.79,60.12
540,350,1996,61.79,60.12
544,356,2013,61.79,60.12
547,362,2029,62.58,58.01
550,366,2046,62.58,58.01
551,372,2063,62.58,58.01
553,378,2079,62.58,58.01
554,384,2095,62.58,58.01
555,390,2113,62.58,58.01
555,395,2129,63.81,56.87
556,401,2146,63.81,56.87
555,406,2162,63.81,56.87
554,412,2178,63.81,56.87
554,417,2195,63.81,56.87
552,425,2213,63.81,56.87
550,430,2228,63.81,56.87
548,436,2246,65.04,56.25
546,441,2261,65.04,56.25
543,446,2278,65.04,56.25
540,451,2294,65.04,56.25
538,457,2312,65.04,56.25
535,460,2327,65.04,56.25
531,466,2346,66.36,56.07
528,471,2362,66.36,56.07
524,477,2378,66.36,56.07
520,482,2394,66.36,56.07
516,487,2412,66.36,56.07
511,492,2427,66.36,56.07
506,498,2443,67.68,55.90
502,501,2459,67.68,55.90
494,508,2478,67.68,55.90
489,513,2493,67.68,55.90
483,517,2510,67.68,55.90
477,522,2527,67.68,55.90
473,525,2542,68.73,55.81
464,531,2560,68.73,55.81
460,534,2573,68.73,55.81
454,538,2590,68.73,55.81
446,542,2605,68.73,55.81
442,545,2621,68.73,55.81
435,547,2638,69.43,55.90
429,550,2655,69.43,55.90
421,553,2672,69.43,55.90
417,555,2688,69.43,55.90
411,557,2706,69.43,55.90
405,558,2722,69.43,55.90
399,559,2738,69.61,56.25
393,561,2756,69.61,56.25
386,562,2772,69.61,56.25
380,562,2788,69.61,56.25
374,563,2805,69.61,56.25
368,564,2820,69.61,56.25
361,564,2837,69.52,56.78
354,564,2854,69.52,56.78
343,564,2870,69.52,56.78
338,564,2886,69.52,56.78
332,563,2903,69.52,56.78
328,562,2920,69.52,56.78
322,562,2938,69.52,56.78
315,560,2954,69.52,57.57
309,558,2970,69.52,57.57
302,557,2986,69.52,57.57
296,554,3003,69.52,57.57
289,552,3019,69.52,57.57
283,550,3035,69.52,57.57
278,549,3052,69.52,58.62
270,546,3069,69.52,58.62
266,544,3084,69.52,58.62
260,542,3101,69.52,58.62
254,538,3116,69.52,58.62
249,535,3133,69.52,58.62
243,531,3150,69.52,59.94
238,527,3166,69.52,59.94
233,523,3183,69.52,59.94
229,518,3200,69.52,59.94
224,514,3215,69.52,59.94
220,508,3232,69.52,59.94
216,502,3250,68.64,60.82
213,494,3267,68.64,60.82
209,489,3284,68.64,60.82
207,481,3300,68.64,60.82
204,469,3317,68.64,60.82
202,461,3333,68.64,60.82
201,454,3350,66.88,62.23
200,444,3366,66.88,62.23
200,436,3383,66.88,62.23
200,427,3400,66.88,62.23
200,421,3415,66.88,62.23
202,409,3434,66.88,62.23
202,400,3451,64.60,63.63
204,391,3467,64.60,63.63
206,385,3482,64.60,63.63
207,375,3498,64.60,63.63
209,366,3515,64.60,63.63
211,357,3532,64.60,63.63
214,348,3550,62.05,64.78
217,339,3566,62.05,64.78
219,330,3583,62.05,64.78
222,322,3600,62.05,64.78
226,314,3617,62.05,64.78
229,306,3633,62.05,64.78
232,298,3649,62.05,64.78
234,291,3666,59.94,66.18
235,288,3683,59.94,66.18
240,281,3701,59.94,66.18
242,276,3719,59.94,66.18
243,272,3734,59.94,66.18
246,266,3750,59.94,66.18
250,260,3766,58.01,67.06
253,254,3782,58.01,67.06
256,249,3798,58.01,67.06
258,244,3814,58.01,67.06
261,241,3830,58.01,67.06
263,235,3846,58.01,67.06
266,232,3864,56.78,67.85
270,228,3880,56.78,67.85
272,224,3896,56.78,67.85
277,219,3915,56.78,67.85
279,217,3931,56.78,67.85
282,214,3947,56.78,67.85
286,209,3963,56.07,67.94
293,206,3983,56.07,67.94
295,204,3997,56.07,67.94
299,202,4014,56.07,67.94
306,198,4032,56.07,67.94
310,195,4049,56.07,67.94
316,193,4066,55.46,68.12
322,190,4082,55.46,68.12
326,188,4098,55.46,68.12
330,186,4114,55.46,68.12
335,184,4131,55.46,68.12
345,181,4146,55.46,68.12
348,180,4163,55.02,68.12
354,178,4179,55.02,68.12
361,177,4196,55.02,68.12
371,175,4213,55.02,68.12
374,174,4228,55.02,68.12
382,174,4245,55.02,68.12
392,173,4261,54.84,67.85
400,172,4278,54.84,67.85
409,172,4294,54.84,67.85
412,172,4312,54.84,67.85
421,172,4328,54.84,67.85
429,172,4343,54.84,67.85
436,173,4360,54.84,67.85
439,173,4377,54.84,67.24
446,173,4393,54.84,67.24
457,174,4410,54.84,67.24
462,174,4427,54.84,67.24
466,174,4443,54.84,67.24
469,175,4460,54.84,67.24
475,176,4477,54.76,66.36
481,177,4493,54.76,66.36
487,178,4511,54.76,66.36
492,179,4526,54.76,66.36
496,179,4541,54.76,66.36
502,181,4557,54.76,66.36
509,182,4573,54.76,65.48
514,183,4590,54.76,65.48
521,185,4607,54.76,65.48
527,186,4624,54.76,65.48
535,187,4642,54.76,65.48
541,188,4660,54.76,65.48
547,190,4677,54.76,64.60
553,192,4693,54.76,64.60
558,194,4710,54.76,64.60
563,196,4727,54.76,64.60
569,198,4743,54.76,64.60
574,202,4759,54.76,64.60
578,203,4775,54.76,63.98
582,206,4791,54.76,63.98
587,209,4806,54.76,63.98
592,214,4824,54.76,63.98
597,218,4840,54.76,63.98
602,222,4856,54.76,63.98
606,227,4871,55.28,62.05
610,231,4887,55.28,62.05
614,235,4904,55.28,62.05
617,242,4920,55.28,62.05
621,247,4938,55.28,62.05
624,253,4953,55.28,62.05
627,258,4970,55.28,62.05
630,265,4987,56.51,60.12
633,269,5002,56.51,60.12
636,277,5019,56.51,60.12
638,281,5034,56.51,60.12
639,286,5051,56.51,60.12
642,293,5068,56.51,60.12
644,303,5083,58.18,58.54
646,314,5100,58.18,58.54
647,322,5116,58.18,58.54
648,331,5133,58.18,58.54
649,342,5151,58.18,58.54
649,348,5166,58.18,58.54
650,357,5183,60.38,57.04
650,365,5199,60.38,57.04
650,376,5217,60.38,57.04
651,382,5232,60.38,57.04
651,393,5249,60.38,57.04
651,401,5267,60.38,57.04
651,406,5282,62.84,55.81
651,414,5297,62.84,55.81
651,421,5314,62.84,55.81
651,426,5330,62.84,55.81
651,430,5346,62.84,55.81
650,440,5362,62.84,55.81
650,448,5379,64.86,54.84
648,457,5396,64.86,54.84
646,464,5412,64.86,54.84
646,471,5430,64.86,54.84
643,480,5447,64.86,54.84
642,487,5462,64.86,54.84
638,498,5482,67.24,54.05
636,507,5498,67.24,54.05
633,516,5515,67.24,54.05
630,522,5531,67.24,54.05
624,535,5549,67.24,54.05
619,544,5564,67.24,54.05
614,553,5580,67.24,54.05
608,562,5598,69.52,53.26
602,570,5614,69.52,53.26
594,579,5631,69.52,53.26
588,587,5648,69.52,53.26
581,595,5664,69.52,53.26
573,602,5681,71.81,52.91
565,608,5696,71.81,52.91
558,614,5713,71.81,52.91
550,620,5729,71.81,52.91
544,623,5745,71.81,52.91
535,628,5761,71.81,52.91
524,634,5779,71.81,52.91
514,639,5797,73.04,53.00
509,642,5811,73.04,53.00
496,647,5829,73.04,53.00
490,650,5844,73.04,53.00
475,656,5862,73.04,53.00
465,660,5880,73.04,53.00
457,663,5894,73.74,53.35
442,669,5912,73.74,53.35
430,673,5929,73.74,53.35
421,674,5943,73.74,53.35
410,678,5960,73.74,53.35
398,680,5977,73.74,53.35
386,682,5993,74.27,54.05
374,684,6010,74.27,54.05
363,685,6027,74.27,54.05
348,686,6047,74.27,54.05
336,686,6061,74.27,54.05
329,685,6076,74.27,54.05
318,685,6093,74.27,55.11
307,683,6109,74.27,55.11
298,682,6125,74.27,55.11
287,679,6143,74.27,55.11
277,677,6157,74.27,55.11
266,674,6173,74.27,55.11
256,672,6191,74.27,56.60
246,669,6208,74.27,56.60
235,666,6224,74.27,56.60
226,662,6241,74.27,56.60
215,658,6256,74.27,56.60
206,654,6274,74.27,56.60
199,651,6289,74.27,56.60
186,644,6308,74.09,58.27
181,640,6322,74.09,58.27
172,634,6341,74.09,58.27
163,627,6355,74.09,58.27
155,621,6371,74.09,58.27
148,613,6388,74.09,58.27
141,605,6406,72.69,59.41
134,597,6421,72.69,59.41
128,587,6440,72.69,59.41
122,578,6456,72.69,59.41
117,569,6472,72.69,59.41
113,558,6490,72.69,59.41
109,548,6505,70.22,61.96
105,537,6523,70.22,61.96
102,524,6538,70.22,61.96
100,511,6554,70.22,61.96
98,498,6571,70.22,61.96
98,489,6585,70.22,61.96
96,475,6602,67.24,64.95
95,462,6619,67.24,64.95
94,448,6636,67.24,64.95
93,434,6652,67.24,64.95
92,421,6668,67.24,64.95
91,408,6686,67.24,64.95
90,396,6701,63.81,67.94
90,382,6720,63.81,67.94
90,370,6735,63.81,67.94
90,358,6752,63.81,67.94
90,346,6770,63.81,67.94
90,333,6785,63.81,67.94
91,320,6802,60.38,71.02
93,313,6817,60.38,71.02
94,296,6834,60.38,71.02
96,288,6850,60.38,71.02
98,277,6866,60.38,71.02
100,265,6882,60.38,71.02
102,254,6899,60.38,71.02
105,243,6915,57.13,73.39
110,233,6932,57.13,73.39
112,226,6948,57.13,73.39
117,213,6966,57.13,73.39
123,203,6982,57.13,73.39
128,194,7000,57.13,73.39
