x,y,timestamp,encoder_1_deg,encoder_2_deg
199,366,2819,62.75,64.60
199,356,2837,62.75,64.60
200,347,2852,60.29,67.24
202,338,2869,60.29,67.24
203,330,2885,60.29,67.24
206,321,2902,60.29,67.24
208,315,2919,60.29,67.24
209,306,2935,58.01,69.17
214,301,2952,58.01,69.17
214,298,2965,58.01,69.17
217,294,2984,58.01,69.17
221,287,2999,58.01,69.17
226,282,3017,58.01,69.17
230,276,3032,58.01,69.17
233,272,3049,56.34,70.14
240,265,3068,56.34,70.14
243,262,3083,56.34,70.14
249,257,3098,56.34,70.14
256,250,3113,56.34,70.14
262,246,3129,56.34,70.14
270,240,3147,55.11,70.58
279,232,3163,55.11,70.58
290,226,3181,55.11,70.58
296,221,3196,55.11,70.58
304,215,3214,55.11,70.58
312,209,3229,55.11,70.58
320,206,3247,53.79,70.40
327,201,3263,53.79,70.40
334,198,3280,53.79,70.40
342,194,3297,53.79,70.40
350,190,3315,53.79,70.40
358,186,3331,53.79,70.40
365,183,3349,52.82,70.14
373,180,3365,52.82,70.14
381,177,3382,52.82,70.14
388,174,3398,52.82,70.14
396,171,3414,52.82,70.14
405,168,3430,52.82,70.14
412,166,3447,52.29,69.96
417,164,3463,52.29,69.96
426,162,3479,52.29,69.96
434,161,3495,52.29,69.96
441,161,3513,52.29,69.96
451,161,3530,52.29,69.96
456,162,3545,51.94,69.52
464,163,3562,51.94,69.52
471,165,3579,51.94,69.52
479,166,3595,51.94,69.52
488,169,3612,51.94,69.52
496,171,3629,51.94,69.52
503,174,3645,51.94,69.52
511,178,3662,51.86,69.70
520,182,3678,51.86,69.70
527,188,3696,51.86,69.70
534,194,3712,51.86,69.70
542,199,3729,51.86,69.70
550,205,3745,51.86,69.70
559,214,3763,51.94,67.32
567,221,3779,51.94,67.32
576,228,3796,51.94,67.32
582,232,3812,51.94,67.32
594,241,3829,51.94,67.32
602,248,3846,51.94,67.32
610,255,3862,53.00,63.54
618,262,3879,53.00,63.54
622,268,3895,53.00,63.54
633,278,3913,53.00,63.54
640,286,3929,53.00,63.54
646,294,3944,53.00,63.54
650,301,3960,54.58,60.82
656,314,3978,54.58,60.82
659,325,3995,54.58,60.82
662,337,4011,54.58,60.82
664,347,4029,54.58,60.82
665,360,4044,54.58,60.82
665,373,4062,56.87,56.95
663,385,4079,56.87,56.95
662,398,4095,56.87,56.95
660,409,4111,56.87,56.95
658,421,4128,56.87,56.95
654,434,4144,56.87,56.95
651,446,4162,60.21,57.13
646,462,4179,60.21,57.13
644,469,4195,60.21,57.13
639,483,4213,60.21,57.13
634,492,4229,60.21,57.13
630,503,4246,60.21,57.13
623,514,4262,64.07,56.07
618,523,4279,64.07,56.07
611,534,4295,64.07,56.07
604,542,4312,64.07,56.07
597,551,4329,64.07,56.07
589,561,4345,64.07,56.07
581,569,4362,67.06,55.11
572,578,4378,67.06,55.11
566,583,4393,67.06,55.11
553,594,4411,67.06,55.11
542,602,4427,67.06,55.11
531,610,4444,67.06,55.11
524,615,4459,69.26,54.93
512,623,4475,69.26,54.93
500,630,4491,69.26,54.93
486,638,4507,69.26,54.93
473,645,4523,69.26,54.93
458,653,4541,69.26,54.93
442,659,4558,69.26,54.93
429,666,4574,70.58,55.20
414,672,4591,70.58,55.20
398,677,4607,70.58,55.20
383,682,4624,70.58,55.20
368,685,4641,70.58,55.20
354,687,4657,70.58,55.20
338,689,4674,71.19,56.51
325,689,4691,71.19,56.51
310,689,4707,71.19,56.51
298,688,4724,71.19,56.51
284,686,4741,71.19,56.51
271,682,4756,71.19,56.51
260,679,4773,71.19,56.60
249,675,4790,71.19,56.60
238,670,4806,71.19,56.60
226,665,4823,71.19,56.60
217,659,4840,71.19,56.60
207,653,4856,71.19,56.60
198,646,4872,70.93,58.18
190,638,4890,70.93,58.18
182,629,4905,70.93,58.18
174,620,4922,70.93,58.18
167,610,4939,70.93,58.18
160,600,4956,70.93,58.18
153,590,4973,68.99,62.75
146,579,4990,68.99,62.75
139,569,5007,68.99,62.75
134,562,5022,68.99,62.75
126,548,5041,68.99,62.75
122,540,5055,68.99,62.75
115,528,5072,66.09,67.41
110,515,5089,66.09,67.41
104,503,5105,66.09,67.41
101,491,5123,66.09,67.41
98,479,5140,66.09,67.41
94,466,5155,66.09,67.41
91,455,5171,66.09,67.41
89,442,5188,63.28,71.46
87,431,5204,63.28,71.46
86,419,5222,63.28,71.46
85,408,5240,63.28,71.46
84,397,5257,63.28,71.46
84,385,5273,60.47,74.62
84,374,5290,60.47,74.62
84,364,5307,60.47,74.62
85,353,5323,60.47,74.62
86,343,5339,60.47,74.62
86,336,5354,60.47,74.62
87,325,5373,60.47,74.62
90,312,5390,57.57,77.43
92,302,5407,57.57,77.43
94,294,5422,57.57,77.43
96,285,5439,57.57,77.43
99,274,5456,57.57,77.43
102,264,5471,57.57,77.43
105,255,5487,54.93,79.10
110,245,5504,54.93,79.10
115,234,5520,54.93,79.10
119,227,5538,54.93,79.10
124,218,5555,54.93,79.10
129,209,5572,54.93,79.10
134,202,5588,52.38,80.42
141,194,5604,52.38,80.42
147,186,5622,52.38,80.42
154,178,5640,52.38,80.42
160,171,5656,52.38,80.42
168,164,5674,52.38,80.42
177,156,5690,50.27,80.51
185,149,5706,50.27,80.51
194,142,5722,50.27,80.51
202,136,5738,50.27,80.51
210,130,5754,50.27,80.51
221,125,5771,50.27,80.51
227,121,5787,48.43,82.00
241,114,5805,48.43,82.00
250,110,5821,48.43,82.00
262,105,5838,48.43,82.00
272,102,5854,48.43,82.00
283,96,5870,48.43,82.00
291,93,5886,47.11,81.65
306,87,5906,47.11,81.65
318,83,5922,47.11,81.65
326,80,5935,47.11,81.65
338,75,5952,47.11,81.65
351,71,5970,47.11,81.65
362,67,5985,46.14,81.21
376,63,6001,46.14,81.21
388,58,6019,46.14,81.21
402,55,6036,46.14,81.21
414,52,6051,46.14,81.21
427,49,6067,46.14,81.21
441,46,6084,46.14,81.21
454,45,6100,45.00,80.68
467,43,6117,45.00,80.68
481,42,6135,45.00,80.68
494,42,6151,45.00,80.68
508,44,6167,45.00,80.68
522,46,6183,45.00,80.68
535,48,6200,44.74,79.98
549,50,6217,44.74,79.98
562,54,6233,44.74,79.98
575,58,6251,44.74,79.98
587,62,6267,44.74,79.98
600,67,6285,44.74,79.98
613,74,6300,44.74,77.96
624,80,6317,44.74,77.96
636,87,6333,44.74,77.96
646,95,6350,44.74,77.96
657,104,6366,44.74,77.96
666,114,6383,44.74,77.96
675,124,6399,45.18,74.44
685,135,6416,45.18,74.44
694,146,6433,45.18,74.44
702,157,6450,45.18,74.44
710,169,6465,45.18,74.44
718,181,6484,45.18,74.44
726,193,6499,47.64,71.89
734,205,6515,47.64,71.89
742,217,6531,47.64,71.89
750,230,6548,47.64,71.89
756,244,6565,47.64,71.89
762,258,6581,47.64,71.89
766,273,6598,50.80,66.45
771,288,6615,50.80,66.45
776,302,6632,50.80,66.45
781,322,6649,50.80,66.45
782,337,6666,50.80,66.45
783,346,6681,50.80,66.45
784,362,6697,54.84,61.44
785,377,6713,54.84,61.44
784,392,6729,54.84,61.44
782,408,6745,54.84,61.44
781,423,6763,54.84,61.44
778,440,6779,54.84,61.44
774,457,6795,59.24,57.57
770,479,6813,59.24,57.57
765,494,6829,59.24,57.57
760,512,6846,59.24,57.57
755,528,6863,59.24,57.57
750,545,6879,59.24,57.57
743,560,6895,59.24,57.57
735,577,6911,64.34,55.72
726,594,6928,64.34,55.72
714,610,6944,64.34,55.72
702,626,6960,64.34,55.72
690,643,6978,64.34,55.72
677,659,6994,64.34,55.72
664,675,7009,69.26,53.70
