x,y,timestamp,encoder_1_deg,encoder_2_deg
417,403,402,60.82,61.26
417,404,414,60.82,61.26
417,404,431,60.82,61.26
417,404,448,60.82,61.26
417,403,466,60.82,61.26
417,403,482,60.82,61.26
416,402,517,60.82,61.26
415,402,533,60.82,61.26
415,402,549,60.82,61.44
414,402,565,60.82,61.44
414,402,581,60.82,61.44
415,402,599,60.82,61.44
415,402,617,60.82,61.44
416,404,632,60.82,61.44
417,407,650,60.73,61.61
417,410,665,60.73,61.61
417,414,682,60.73,61.61
416,421,701,60.73,61.61
415,423,716,60.73,61.61
414,428,733,60.73,61.61
411,434,750,60.82,61.08
410,437,766,60.82,61.08
407,440,783,60.82,61.08
403,444,800,60.82,61.08
400,446,817,60.82,61.08
397,446,834,60.82,61.08
394,448,851,60.73,61.08
391,448,864,60.73,61.08
388,446,882,60.73,61.08
385,446,898,60.73,61.08
380,446,915,60.73,61.08
376,444,932,60.73,61.08
371,442,948,60.73,61.35
366,442,964,60.73,61.35
362,440,980,60.73,61.35
356,438,997,60.73,61.35
350,436,1014,60.73,61.35
345,434,1030,60.73,61.35
340,430,1048,60.38,62.31
336,426,1064,60.38,62.31
333,421,1082,60.38,62.31
330,417,1098,60.38,62.31
326,412,1115,60.38,62.31
324,406,1132,60.38,62.31
322,401,1150,59.06,63.63
321,393,1167,59.06,63.63
321,389,1183,59.06,63.63
321,381,1202,59.06,63.63
322,376,1216,59.06,63.63
323,369,1232,59.06,63.63
326,362,1249,57.13,65.21
331,351,1266,57.13,65.21
336,344,1282,57.13,65.21
342,335,1299,57.13,65.21
347,328,1317,57.13,65.21
353,322,1334,57.13,65.21
355,318,1349,55.37,66.53
358,315,1365,55.37,66.53
363,310,1383,55.37,66.53
369,304,1399,55.37,66.53
375,299,1416,55.37,66.53
381,295,1433,55.37,66.53
386,292,1451,53.70,66.80
392,290,1467,53.70,66.80
402,287,1483,53.70,66.80
407,286,1500,53.70,66.80
412,286,1517,53.70,66.80
417,285,1533,53.70,66.80
425,285,1550,53.70,66.80
431,285,1566,53.44,66.45
438,286,1583,53.44,66.45
444,286,1600,53.44,66.45
450,288,1617,53.44,66.45
456,290,1633,53.44,66.45
463,294,1649,53.44,66.45
469,297,1665,53.53,65.21
475,301,1681,53.53,65.21
482,305,1698,53.53,65.21
488,310,1717,53.53,65.21
494,314,1733,53.53,65.21
498,318,1749,53.53,65.21
504,323,1765,53.53,63.98
510,329,1782,53.53,63.98
514,335,1798,53.53,63.98
521,344,1816,53.53,63.98
526,355,1833,53.53,63.98
529,365,1850,53.53,63.98
531,374,1865,54.67,61.79
533,382,1883,54.67,61.79
534,391,1900,54.67,61.79
534,403,1917,54.67,61.79
534,410,1933,54.67,61.79
534,419,1950,54.67,61.79
532,430,1966,57.04,59.68
530,442,1985,57.04,59.68
528,452,2001,57.04,59.68
526,462,2016,57.04,59.68
523,471,2033,57.04,59.68
518,482,2051,57.04,59.68
513,492,2067,59.59,59.15
506,503,2083,59.59,59.15
500,514,2100,59.59,59.15
494,524,2117,59.59,59.15
