x,y,timestamp,encoder_1_deg,encoder_2_deg
498,51,5585,47.64,75.76
514,55,5601,47.55,74.09
528,60,5618,47.55,74.09
543,66,5634,47.55,74.09
557,71,5650,47.55,74.09
570,78,5665,47.55,74.09
582,86,5683,47.55,74.09
593,95,5699,47.90,70.93
603,105,5716,47.90,70.93
613,116,5732,47.90,70.93
623,127,5751,47.90,70.93
636,142,5770,47.90,70.93
642,150,5784,47.90,70.93
651,162,5801,50.71,66.97
660,174,5817,50.71,66.97
668,187,5832,50.71,66.97
678,204,5852,50.71,66.97
684,214,5867,50.71,66.97
694,227,5883,50.71,66.97
701,239,5899,50.71,66.97
709,254,5915,54.67,62.31
718,266,5932,54.67,62.31
726,281,5949,54.67,62.31
732,294,5965,54.67,62.31
742,314,5983,54.67,62.31
750,327,5998,54.67,62.31
756,342,6016,58.97,57.13
762,356,6033,58.97,57.13
766,371,6049,58.97,57.13
770,386,6065,58.97,57.13
774,402,6081,58.97,57.13
777,417,6099,58.97,57.13
778,434,6116,63.54,54.32
779,450,6131,63.54,54.32
780,467,6147,63.54,54.32
781,485,6164,63.54,54.32
779,502,6183,63.54,54.32
778,526,6202,63.54,54.32
774,544,6217,68.55,51.15
770,563,6235,68.55,51.15
762,582,6250,68.55,51.15
752,602,6268,68.55,51.15
740,622,6284,68.55,51.15
727,641,6301,68.55,51.15
714,658,6318,72.42,49.48
