x,y,timestamp,encoder_1_deg,encoder_2_deg
402,398,165,61.44,61.79
402,398,179,61.44,61.79
402,398,196,61.52,61.61
402,398,212,61.52,61.61
402,398,228,61.52,61.61
402,398,244,61.52,61.61
403,398,260,61.52,61.61
404,399,277,61.52,61.61
405,399,293,61.44,61.52
406,400,309,61.44,61.52
407,402,325,61.44,61.52
409,402,342,61.44,61.52
410,403,359,61.44,61.52
412,405,376,61.44,61.52
413,406,393,61.44,61.52
414,408,410,61.44,61.52
415,410,426,61.44,61.52
415,414,444,61.44,61.52
416,417,460,61.44,61.52
416,419,477,61.44,61.52
415,423,493,61.44,61.61
414,426,510,61.44,61.61
412,429,526,61.44,61.61
410,433,542,61.44,61.61
406,436,559,61.44,61.61
402,440,575,61.44,61.61
398,442,592,61.52,61.88
393,444,608,61.52,61.88
389,446,625,61.52,61.88
385,446,641,61.52,61.88
381,444,656,61.52,61.88
377,444,674,61.52,61.88
373,442,691,61.52,62.05
368,441,707,61.52,62.05
364,439,724,61.52,62.05
359,437,740,61.52,62.05
355,434,758,61.52,62.05
351,433,775,61.52,62.05
347,430,792,61.52,61.79
343,428,808,61.52,61.79
340,425,825,61.52,61.79
338,421,842,61.52,61.79
336,417,858,61.52,61.79
334,413,875,61.52,61.79
334,410,889,61.52,61.79
334,405,904,60.91,61.96
334,398,922,60.91,61.96
334,391,940,60.91,61.96
334,386,956,60.91,61.96
334,379,973,60.91,61.96
335,373,990,60.91,61.96
335,366,1007,59.33,62.93
336,360,1024,59.33,62.93
337,354,1040,59.33,62.93
338,349,1057,59.33,62.93
339,343,1074,59.33,62.93
340,338,1090,59.33,62.93
342,333,1107,57.74,64.16
344,328,1123,57.74,64.16
346,323,1140,57.74,64.16
350,318,1157,57.74,64.16
354,314,1173,57.74,64.16
358,310,1190,57.74,64.16
362,306,1207,56.34,64.95
368,303,1223,56.34,64.95
374,300,1240,56.34,64.95
381,298,1256,56.34,64.95
391,294,1273,56.34,64.95
402,293,1290,56.34,64.95
410,293,1306,55.90,64.86
417,294,1324,55.90,64.86
425,294,1340,55.90,64.86
433,295,1356,55.90,64.86
441,296,1373,55.90,64.86
448,298,1390,55.90,64.86
456,302,1406,55.90,63.81
464,305,1423,55.90,63.81
469,307,1440,55.90,63.81
478,312,1456,55.90,63.81
485,316,1473,55.90,63.81
490,319,1490,55.90,63.81
494,322,1506,55.90,62.23
498,326,1523,55.90,62.23
503,332,1539,55.90,62.23
508,338,1557,55.90,62.23
514,346,1574,55.90,62.23
521,357,1590,55.90,62.23
526,367,1606,57.04,61.00
528,374,1623,57.04,61.00
530,382,1640,57.04,61.00
532,393,1658,57.04,61.00
533,398,1674,57.04,61.00
534,406,1690,57.04,61.00
534,417,1709,59.15,61.08
534,423,1723,59.15,61.08
532,435,1741,59.15,61.08
530,441,1757,59.15,61.08
527,453,1774,59.15,61.08
525,462,1791,59.15,61.08
521,469,1808,61.52,61.08
514,480,1824,61.52,61.08
508,488,1841,61.52,61.08
502,496,1856,61.52,61.08
494,504,1873,61.52,61.08
490,508,1888,61.52,61.08
480,517,1907,61.52,61.08
471,523,1924,63.81,60.73
466,527,1939,63.81,60.73
452,535,1957,63.81,60.73
442,540,1973,63.81,60.73
436,542,1988,63.81,60.73
426,545,2005,63.81,60.73
411,548,2024,64.95,60.73
405,549,2038,64.95,60.73
394,549,2053,64.95,60.73
384,549,2069,64.95,60.73
374,548,2086,64.95,60.73
363,547,2101,64.95,60.73
352,546,2118,65.04,61.44
341,545,2135,65.04,61.44
330,543,2152,65.04,61.44
320,541,2168,65.04,61.44
310,538,2184,65.04,61.44
300,534,2200,65.04,61.44
291,529,2216,64.86,60.73
282,524,2236,64.86,60.73
275,521,2248,64.86,60.73
266,515,2266,64.86,60.73
258,509,2282,64.86,60.73
247,500,2301,64.86,60.73
239,492,2318,63.54,61.79
233,488,2333,63.54,61.79
227,481,2351,63.54,61.79
219,469,2369,63.54,61.79
214,462,2387,63.54,61.79
208,453,2403,63.54,61.79
206,446,2417,61.52,64.78
203,436,2434,61.52,64.78
201,426,2450,61.52,64.78
199,414,2467,61.52,64.78
198,403,2485,61.52,64.78
198,391,2500,61.52,64.78
199,379,2516,58.89,67.68
201,363,2538,58.89,67.68
202,355,2551,58.89,67.68
204,344,2569,58.89,67.68
206,333,2586,58.89,67.68
209,322,2602,58.89,67.68
214,311,2618,55.90,70.05
218,301,2635,55.90,70.05
222,290,2652,55.90,70.05
228,282,2669,55.90,70.05
233,272,2684,55.90,70.05
238,266,2697,55.90,70.05
242,258,2714,55.90,70.05
249,250,2731,53.44,71.54
255,241,2746,53.44,71.54
262,233,2764,53.44,71.54
269,226,2780,53.44,71.54
275,218,2798,53.44,71.54
281,211,2814,53.44,71.54
290,205,2832,51.42,72.16
296,200,2850,51.42,72.16
301,196,2865,51.42,72.16
311,190,2883,51.42,72.16
319,186,2900,51.42,72.16
326,182,2916,51.42,72.16
334,180,2932,49.75,72.07
342,178,2950,49.75,72.07
351,178,2968,49.75,72.07
360,177,2985,49.75,72.07
370,176,3001,49.75,72.07
380,176,3016,49.75,72.07
390,176,3032,49.57,71.37
402,177,3050,49.57,71.37
413,177,3066,49.57,71.37
426,177,3082,49.57,71.37
438,178,3099,49.57,71.37
451,178,3114,49.57,71.37
465,180,3131,49.66,69.79
478,182,3149,49.66,69.79
492,183,3165,49.66,69.79
506,186,3182,49.66,69.79
521,189,3199,49.66,69.79
534,192,3216,49.66,69.79
546,197,3232,49.57,67.24
558,202,3248,49.57,67.24
570,208,3264,49.57,67.24
582,214,3280,49.57,67.24
593,222,3296,49.57,67.24
604,230,3313,49.57,67.24
613,238,3330,49.92,63.72
622,248,3348,49.92,63.72
631,258,3365,49.92,63.72
640,268,3381,49.92,63.72
647,279,3397,49.92,63.72
654,290,3414,49.92,63.72
662,307,3433,51.77,60.38
666,319,3449,51.77,60.38
670,332,3466,51.77,60.38
674,345,3485,51.77,60.38
675,358,3500,51.77,60.38
676,371,3515,51.77,60.38
676,385,3531,54.93,60.64
675,398,3549,54.93,60.64
674,411,3566,54.93,60.64
672,423,3583,54.93,60.64
669,436,3601,54.93,60.64
664,453,3620,54.93,60.64
661,461,3634,59.15,59.68
654,477,3653,59.15,59.68
